,vel 0,Pres 0,FMat 0,FMatRem 0,Visc 0,vel 1,Pres 1,FMat 1,FMatRem 1,Visc 1,vel 2,Pres 2,FMat 2,FMatRem 2,Visc 2
256,-4.384461909812755e-08,100286.10413260027,-0.029722962059295005,-0.028481552631764225,0.002,-1.7023874870157024e-07,101188.2461405719,-0.028481467512389873,-0.027789478788951338,0.002,-3.621531514775202e-07,102863.69921270393,-0.0277892977123756,-0.02698461250305683,0.002
257,-4.316451789863904e-08,100281.40496299368,-0.029819487729816064,-0.02858142417601442,0.002,-1.6792408515392408e-07,101171.1358638843,-0.028581340213971844,-0.02788934608498785,0.002,-3.5794663242701616e-07,102827.24997609128,-0.027889167111671637,-0.02708447630858861,0.002
258,-4.249433416761721e-08,100276.78108083186,-0.02991603622127511,-0.028681295720264618,0.002,-1.6563807525522037e-07,101154.25897350979,-0.02868121290122699,-0.027989213381024367,0.002,-3.537813368741564e-07,102791.22593204095,-0.02798903649035593,-0.027184340114120385,0.002
259,-4.1833939199749467e-08,100272.23132499357,-0.030012607313449405,-0.02878116726451482,0.002,-1.6338042616121595e-07,101137.61256463117,-0.02878108557430174,-0.02808908067706088,0.002,-3.496570170167242e-07,102755.62287660723,-0.02808890584855237,-0.027284203919652167,0.002
260,-4.1183205547118494e-08,100267.75455119986,-0.030109200788890466,-0.028881038808765008,0.002,-1.611508465989324e-07,101121.19376246749,-0.02888095823334171,-0.02818894797309738,0.002,-3.455734229640881e-07,102720.43663196746,-0.0281887751863859,-0.027384067725183946,0.002
261,-4.0542007017955046e-08,100263.34963179463,-0.030205816432881366,-0.028980910353015196,0.002,-1.5894904689502712e-07,101104.99972210385,-0.028980830878491747,-0.028288815269133887,0.002,-3.415303028464237e-07,102685.66304661166,-0.028288644503982465,-0.027483931530715718,0.002
262,-3.991021867521233e-08,100259.01545552719,-0.03030245403339474,-0.0290807818972654,0.002,-1.5677473900285363e-07,101089.0276283188,-0.0290807035098959,-0.028388682565170412,0.002,-3.375274029214914e-07,102651.29799552138,-0.02838851380146895,-0.0275837953362475,0.002
263,-3.928771683519494e-08,100254.75092733749,-0.030399113381051585,-0.0291806534415156,0.002,-1.5462763652887247e-07,101073.27469540897,-0.029180576127697335,-0.02848854986120692,0.002,-3.335644676796129e-07,102617.3373803381,-0.02848838307897308,-0.02768365914177928,0.002
264,-3.8674379066091755e-08,100250.55496814326,-0.030495794269080778,-0.02928052498576579,0.002,-1.5250745475791445e-07,101057.73816701143,-0.029280448732038413,-0.028588417157243428,0.002,-3.2964123994686317e-07,102583.77712952127,-0.028588252336623453,-0.027783522947311054,0.002
265,-3.807008418488406e-08,100246.42651462967,-0.03059249649327936,-0.029380396530015982,0.002,-1.5041391067668428e-07,101042.41531592353,-0.029380321323060645,-0.028688284453279936,0.002,-3.257574609845746e-07,102550.61319849631,-0.028688121574549443,-0.027883386752842833,0.002
266,-3.7474712255456426e-08,100242.36451904118,-0.030689219851973468,-0.02948026807426618,0.002,-1.483467229966724e-07,101027.3034439208,-0.029480193900904682,-0.02878815174931645,0.002,-3.2191287058745963e-07,102517.84156979286,-0.028787990792881156,-0.02798325055837461,0.002
267,-3.688814458617858e-08,100238.36794897556,-0.030785964145980022,-0.02958013961851638,0.002,-1.4630561217619956e-07,101012.39988157243,-0.029580066465710292,-0.028888019045352965,0.002,-3.1810720718069893e-07,102485.4582531733,-0.028887859991749375,-0.028083114363906387,0.002
268,-3.6310263724975275e-08,100234.43578718012,-0.030882729178569063,-0.02968001116276657,0.002,-1.4429030044027516e-07,100997.70198805504,-0.029679939017616352,-0.028987886341389473,0.002,-3.143402079124535e-07,102453.45928575187,-0.028987729171285517,-0.028182978169438166,0.002
269,-3.5740953456831044e-08,100230.56703135048,-0.03097951475542677,-0.029779882707016758,0.002,-1.423005118007199e-07,100983.20715096439,-0.02977981155676086,-0.029087753637425977,0.002,-3.1061160874609125e-07,102421.84073210483,-0.029087598331621604,-0.028282841974969938,0.002
270,-3.5180098799949495e-08,100226.76069393102,-0.03107632068461911,-0.029879754251266957,0.002,-1.4033597207429193e-07,100968.9127861254,-0.02987968408328092,-0.02918762093346249,0.002,-3.0692114455045317e-07,102390.59868437127,-0.029187467472890215,-0.02838270578050172,0.002
271,-3.462758600049247e-08,100223.01580191802,-0.03117314677655617,-0.029979625795517162,0.002,-1.383964088999034e-07,100954.81633740048,-0.02997955659731271,-0.029287488229499014,0.002,-3.0326854918647596e-07,102359.7292623455,-0.02928733659522442,-0.028482569586033502,0.002
272,-3.408330252965828e-08,100219.3313966647,-0.03126999284395706,-0.030079497339767357,0.002,-1.364815517561531e-07,100940.91527649632,-0.03007942909899148,-0.02938735552553552,0.002,-2.996535555942466e-07,102329.22861356064,-0.02938720569875772,-0.028582433391565274,0.002
273,-3.354713707781668e-08,100215.70653368835,-0.031366858701815506,-0.03017936888401754,0.002,-1.3459113197612695e-07,100927.20710276898,-0.030179301588451554,-0.029487222821572016,0.002,-2.960758958752733e-07,102299.09291336384,-0.029487074783624077,-0.028682297197097053,0.002
274,-3.30189795496333e-08,100212.14028247996,-0.031463744167366026,-0.030279240428267743,0.002,-1.3272488276167885e-07,100913.68934302793,-0.03027917406582636,-0.029587090117608544,0.002,-2.925353013745076e-07,102269.31836498366,-0.02958694384995786,-0.028782161002628835,0.002
275,-3.249872105905108e-08,100208.63172631557,-0.031560649060050565,-0.03037911197251794,0.002,-1.308825391973083e-07,100900.35955133854,-0.030379046531248344,-0.029686957413645052,0.002,-2.890315027604208e-07,102239.90119958895,-0.029686812897893673,-0.028882024808160614,0.002
276,-3.198625392367603e-08,100205.17996207006,-0.031657573201485954,-0.030478983516768133,0.002,-1.290638382632377e-07,100887.21530882356,-0.030478918984849,-0.029786824709681557,0.002,-2.8556423010186637e-07,102210.83767634051,-0.029786681927566505,-0.02898188861369239,0.002
277,-3.148147165940515e-08,100201.78410003286,-0.031754516415431734,-0.030578855061018328,0.002,-1.2726851884735876e-07,100874.25422346329,-0.030578791426758904,-0.029886692005718064,0.002,-2.821332129456314e-07,102182.12408243484,-0.029886550939111592,-0.02908175241922416,0.002
278,-3.098426897388479e-08,100198.44326372577,-0.03185147852775864,-0.030678726605268526,0.002,-1.254963217558571e-07,100861.47392989481,-0.030678663857107647,-0.029986559301754586,0.002,-2.787381803895484e-07,102153.75673314037,-0.02998641993266439,-0.029181616224755944,0.002
279,-3.049454176043266e-08,100195.15658972296,-0.03194845936641757,-0.030778598149518725,0.002,-1.2374698972332497e-07,100848.87208921032,-0.030778536276023862,-0.030086426597791097,0.002,-2.7537886115386355e-07,102125.73197182686,-0.03008628890836052,-0.02928148003028773,0.002
280,-3.00121870919959e-08,100191.92322747296,-0.032045458761409136,-0.030878469693768913,0.002,-1.2202026742236064e-07,100836.44638875457,-0.0308784086836352,-0.030186293893827598,0.002,-2.7205498365296227e-07,102098.04616998756,-0.030186157866335772,-0.029381343835819494,0.002
281,-2.9537103214976722e-08,100188.74233912268,-0.032142476544753745,-0.030978341238019107,0.002,-1.2031590147260763e-07,100824.19454192149,-0.030978281080068372,-0.030286161189864116,0.002,-2.6876627606401344e-07,102070.69572725447,-0.030286026806726086,-0.029481207641351273,0.002
282,-2.906918954188265e-08,100185.61309934339,-0.03223951255046214,-0.031078212782269306,0.002,-1.1863364044762175e-07,100812.11428795007,-0.031078153465449083,-0.030386028485900628,0.002,-2.65512466392433e-07,102043.67707140696,-0.03038589572966743,-0.02958107144688306,0.002
283,-2.8608346644443126e-08,100182.53469515895,-0.032336566614506464,-0.031178084326519504,0.002,-1.169732348827849e-07,100800.20339171978,-0.031178025839902063,-0.03048589578193714,0.002,-2.6229328253901984e-07,102016.98665837412,-0.03048576463529587,-0.02968093525241483,0.002
284,-2.815447624684149e-08,100179.50632577576,-0.03243363857479188,-0.031277955870769696,0.002,-1.153344372809274e-07,100788.45964354518,-0.031277898203551056,-0.03058576307797364,0.002,-2.5910845236178555e-07,101990.62097223024,-0.03058563352374746,-0.02978079905794661,0.002
285,-2.7707481218077002e-08,100176.52720241495,-0.03253072827112861,-0.03137782741501989,0.002,-1.1371700211785328e-07,100776.88085897037,-0.03137777055651883,-0.03068563037401016,0.002,-2.559577037377378e-07,101964.57652518494,-0.03068550239515829,-0.02988066286347839,0.002
286,-2.7267265565645204e-08,100173.59654814638,-0.03262783554520443,-0.031477698959270085,0.002,-1.1212068584867481e-07,100765.46487856272,-0.03147764289892716,-0.03078549767004667,0.002,-2.5284076462489294e-07,101938.84985756646,-0.030785371249664358,-0.02998052666901017,0.002
287,-2.6833734426837073e-08,100170.71359772452,-0.03272496024055772,-0.03157757050352029,0.002,-1.1054524691013289e-07,100754.20956770632,-0.03157751523089683,-0.030885364966083177,0.002,-2.4975736311866847e-07,101913.43753779968,-0.03088524008740162,-0.030080390474541946,0.002
288,-2.6406794061579835e-08,100167.87759742662,-0.032822102202550885,-0.031677442047770475,0.002,-1.0899044572475728e-07,100743.11281639541,-0.03167738755254761,-0.030985232262119685,0.002,-2.467072275097731e-07,101888.33616237833,-0.03098510890850593,-0.030180254280073725,0.002
289,-2.598635184500307e-08,100165.08780489232,-0.032919261278344256,-0.03177731359202067,0.002,-1.074560447046806e-07,100732.17253902725,-0.03177725986399832,-0.0310850995581562,0.002,-2.43690086339941e-07,101863.54235583158,-0.03108497771311303,-0.030280118085605497,0.002
290,-2.5572316258819973e-08,100162.34348896563,-0.033016437316870484,-0.031877185136270865,0.002,-1.0594180825282515e-07,100721.38667419498,-0.03187713216536674,-0.031184966854192715,0.002,-2.4070566845470534e-07,101839.05277068536,-0.031184846501358488,-0.03037998189113728,0.002
291,-2.5164596884078814e-08,100159.6439295385,-0.03311363016880924,-0.03197705668052106,0.002,-1.0444750276493909e-07,100710.75318448045,-0.031977004456769674,-0.03128483415022923,0.002,-2.3775370305653485e-07,101814.86408741858,-0.0312847152733777,-0.030479845696669058,0.002
292,-2.476310439316754e-08,100156.9884173964,-0.03321083968656244,-0.03207692822477126,0.002,-1.0297289663096737e-07,100700.27005624694,-0.03207687673832295,-0.031384701446265734,0.002,-2.3483391975587044e-07,101790.97301441403,-0.031384584029305856,-0.030579709502200833,0.002
293,-2.4367750541006802e-08,100154.37625406557,-0.033308065724229854,-0.03217679976902146,0.002,-1.0151776023538038e-07,100689.93529943188,-0.03217674901014134,-0.03148456874230224,0.002,-2.3194604861931014e-07,101767.37628790464,-0.03148445276927793,-0.030679573307732605,0.002
294,-2.3978448156829598e-08,100151.80675166256,-0.033405308137585195,-0.03227667131327165,0.002,-1.0008186595681003e-07,100679.74694733969,-0.03227662127233867,-0.031584436038338756,0.002,-2.2908982021880016e-07,101744.0706719149,-0.031584321493428644,-0.030779437113264387,0.002
295,-2.3595111136806713e-08,100149.27923274507,-0.03350256678405239,-0.03237654285752184,0.002,-9.86649881679693e-08,100669.70305643484,-0.03237649352502776,-0.03168430333437527,0.002,-2.2626496567794034e-07,101721.0529581975,-0.03168419020189243,-0.030879300918796173,0.002
296,-2.3217654434752477e-08,100146.79303016492,-0.03359984152268251,-0.032476414401772034,0.002,-9.726690323461604e-08,100659.80170613487,-0.032476365768320414,-0.03178417063041177,0.002,-2.2347121671678503e-07,101698.31996616571,-0.031784058894803416,-0.03097916472432795,0.002
297,-2.284599405321415e-08,100144.34748692274,-0.033697132214130905,-0.03257628594602223,0.002,-9.588738951342161e-08,100650.04099860383,-0.03257623800232747,-0.03188403792644829,0.002,-2.2070830569558374e-07,101675.86854282128,-0.03188392757229544,-0.031079028529859717,0.002
298,-2.248004703585362e-08,100141.94195602456,-0.0337944387206348,-0.03267615749027243,0.002,-9.452622734975909e-08,100640.419058546,-0.03267611022715876,-0.031983905222484794,0.002,-2.17975965656966e-07,101653.69556267823,-0.03198379623450197,-0.0311788923353915,0.002
299,-2.2119731458399314e-08,100139.57580033992,-0.03389176090599122,-0.032776029034522626,0.002,-9.318319907598979e-08,100630.93403299992,-0.03277598244292309,-0.03208377251852131,0.002,-2.1527393036794863e-07,101631.79792768255,-0.03208366488155613,-0.031278756140923285,0.002
300,-2.1764966419535325e-08,100137.24839246203,-0.033989098635535266,-0.03287590057877282,0.002,-9.185808900741458e-08,100621.58409113265,-0.032875854649728316,-0.03218363981455782,0.002,-2.1260193435945501e-07,101610.17256712781,-0.032183533513590636,-0.03137861994645506,0.002
301,-2.141567203329499e-08,100134.95911456944,-0.03408645177611884,-0.032975772123023016,0.002,-9.055068343928487e-08,100612.3674240348,-0.0329757268476813,-0.032283507110594335,0.002,-2.0995971296422837e-07,101588.81643756712,-0.032283402130737854,-0.03147848375198683,0.002
302,-2.107176941974515e-08,100132.70735828947,-0.03418382019608957,-0.03307564366727321,0.002,-8.926077064361982e-08,100603.2822445156,-0.033075599036887886,-0.03238337440663085,0.002,-2.0734700235527774e-07,101567.72652272138,-0.03238327073312967,-0.031578347557518614,0.002
303,-2.0733180695648137e-08,100130.4925245634,-0.03428120376527022,-0.03317551521152341,0.002,-8.798814086357857e-08,100594.32678689876,-0.033175471217452984,-0.03248324170266736,0.002,-2.0476353958209498e-07,101546.89983338375,-0.03248313932089757,-0.0316782113630504,0.002
304,-2.0399828966051365e-08,100128.31402351339,-0.034378602354938344,-0.0332753867557736,0.002,-8.673258630910573e-08,100585.4993068188,-0.03327534338948045,-0.03258310899870386,0.002,-2.0220906260407525e-07,101526.33340732088,-0.03258300789417256,-0.031778075168582165,0.002
305,-2.0071638315125783e-08,100126.17127431101,-0.0344760158378063,-0.033375258300023795,0.002,-8.549390115150427e-08,100576.79808101805,-0.03337521555307322,-0.03268297629474038,0.002,-1.9968331032487638e-07,101506.02430917087,-0.032682876453085215,-0.031877938974113944,0.002
306,-1.974853379789421e-08,100124.06370504748,-0.0345734440880016,-0.03347512984427399,0.002,-8.427188151872729e-08,100568.22140714417,-0.03347508770833323,-0.032782843590776885,0.002,-1.9718602262621387e-07,101485.96963033782,-0.032782744997765574,-0.03197780277964572,0.002
307,-1.943044143078759e-08,100121.99075260536,-0.03467088698104757,-0.033575001388524185,0.002,-8.306632548932073e-08,100559.76760354832,-0.03357495985536144,-0.032882710886813396,0.002,-1.9471694039875474e-07,101466.16648888325,-0.032882613528343194,-0.0320776665851775,0.002
308,-1.9117288182531528e-08,100119.95186253224,-0.03476834439384429,-0.03367487293277438,0.002,-8.187703308536681e-08,100551.43500908407,-0.03367483199425784,-0.03298257818284991,0.002,-1.9227580557192835e-07,101446.61202941468,-0.03298248204494712,-0.03217753039070928,0.002
309,-1.8809001965637647e-08,100117.94648891567,-0.03486581620464991,-0.03377474447702457,0.002,-8.070380626654049e-08,100543.22198290714,-0.03377470412512144,-0.03308244547888642,0.002,-1.8986236114356917e-07,101427.30342297128,-0.03308235054770585,-0.03227739419624106,0.002
310,-1.8505511627312763e-08,100115.97409425993,-0.03496330229306218,-0.03387461602127477,0.002,-7.954644892346148e-08,100535.12690427569,-0.033874576248050306,-0.03318231277492293,0.002,-1.8747635120887696e-07,101408.23786690668,-0.033182219036747326,-0.03237725800177283,0.002
311,-1.8206746939925695e-08,100114.03414936422,-0.03506080254000036,-0.033974487565524965,0.002,-7.840476686947968e-08,100527.14817235153,-0.03397444836314153,-0.03328218007095945,0.002,-1.8511752098639868e-07,101389.41258476906,-0.03328208751219895,-0.03247712180730461,0.002
312,-1.791263859259282e-08,100112.12613320265,-0.03515831682768733,-0.03407435910977517,0.002,-7.727856783352563e-08,100519.2842060023,-0.03407432047049125,-0.03338204736699596,0.002,-1.827856168452843e-07,101370.82482617896,-0.033381955974187534,-0.03257698561283639,0.002
313,-1.76231181823329e-08,100110.24953280542,-0.0352558450396321,-0.03417423065402536,0.002,-7.616766145300964e-08,100511.53344360419,-0.034174192570194634,-0.033481914663032464,0.002,-1.8048038633058466e-07,101352.47186670407,-0.0334818244228393,-0.032676849418368174,0.002
314,-1.7338118204425933e-08,100108.40384314192,-0.03535338706061247,-0.034274102198275556,0.002,-7.507185926499626e-08,100503.89434284577,-0.03427406466234592,-0.03358178195906899,0.002,-1.7820157818649577e-07,101334.35100773226,-0.033581692858279895,-0.032776713223899946,0.002
315,-1.705757204405966e-08,100106.58856700503,-0.03545094277665807,-0.03437397374252576,0.002,-7.399097469798128e-08,100496.36538053265,-0.03437393674703841,-0.03368164925510549,0.002,-1.759489423809925e-07,101316.4595763418,-0.033681561280634306,-0.03287657702943174,0.002
316,-1.6781413966763542e-08,100104.80321489717,-0.03554851207503359,-0.03447384528677596,0.002,-7.292482306296956e-08,100488.94505239304,-0.034473808824364426,-0.033781516551142005,0.002,-1.737222301269257e-07,101298.79492516973,-0.03378142969002694,-0.03297644083496352,0.002
317,-1.650957910963335e-08,100103.04730491768,-0.03564609484422232,-0.034573716831026155,0.002,-7.187322154447366e-08,100481.63187288445,-0.034573680894415385,-0.03388138384717852,0.002,-1.7152119390387177e-07,101281.35443227804,-0.03388129808658157,-0.03307630464049529,0.002
318,-1.6242003472769476e-08,100101.3203626518,-0.03574369097390997,-0.034673588375276364,0.002,-7.083598919217656e-08,100474.42437500117,-0.03467355295728177,-0.033981251143215034,0.002,-1.6934558747963042e-07,101264.1355010178,-0.03398116647042129,-0.03317616844602708,0.002
319,-1.5978623910022982e-08,100099.62192106091,-0.035841300354968665,-0.03477345991952655,0.002,-6.981294691113164e-08,100467.32111008276,-0.0347734250130531,-0.03408111843925155,0.002,-1.6719516592920245e-07,101247.1355598913,-0.034081034841668585,-0.03327603225155886,0.002
320,-1.571937811968365e-08,100097.9515203745,-0.03593892287944128,-0.034873331463776754,0.002,-6.880391745161327e-08,100460.32064762374,-0.03487329706181803,-0.034180985735288064,0.002,-1.650696856528916e-07,101230.35206241257,-0.034180903200445235,-0.03337589605709064,0.002
321,-1.5464204636391802e-08,100096.30870798332,-0.03603655844052594,-0.034973203008026955,0.002,-6.780872539981913e-08,100453.42157508418,-0.034973169103664256,-0.03428085303132458,0.002,-1.6296890439576471e-07,101213.782486966,-0.03428077154687238,-0.03347575986262242,0.002
322,-1.521304282243366e-08,100094.69303833404,-0.036134206932560836,-0.03507307455227715,0.002,-6.682719716848563e-08,100446.62249770144,-0.03507304113867857,-0.03438072032736109,0.002,-1.6089258126419963e-07,101197.42433666319,-0.034380639881070464,-0.033575623668154204,0.002
323,-1.496583285756647e-08,100093.10407282521,-0.036231868251009235,-0.035172946096527345,0.002,-6.585916098517208e-08,100439.92203830277,-0.03517291316694685,-0.03448058762339761,0.002,-1.5884047674169822e-07,101181.27513919851,-0.03448050820315924,-0.03367548747368598,0.002
324,-1.472251573100368e-08,100091.54137970494,-0.03632954229244468,-0.03527281764077755,0.002,-6.490444688295004e-08,100433.31883711957,-0.035272785188554104,-0.03458045491943412,0.002,-1.5681235270541115e-07,101165.33244670287,-0.03458037651325777,-0.03377535127921776,0.002
325,-1.4483033232716562e-08,100090.00453396948,-0.03642722895453656,-0.03537268918502774,0.002,-6.39628866897324e-08,100426.811551602,-0.035372657203584394,-0.034680322215470634,0.002,-1.5480797244036456e-07,101149.59383559621,-0.03468024481148441,-0.03387521508474955,0.002
326,-1.4247327944845457e-08,100088.49311726356,-0.03652492813603573,-0.035472560729277944,0.002,-6.303431401712627e-08,100420.39885623548,-0.035472529212120935,-0.03478018951150715,0.002,-1.528271006543964e-07,101134.05690643858,-0.034780113097956825,-0.03397507889028133,0.002
327,-1.4015343232636957e-08,100087.00671778168,-0.03662263973676047,-0.03557243227352814,0.002,-6.211856424979713e-08,100414.0794423577,-0.03557240121424601,-0.03488005680754366,0.002,-1.5086950349021192e-07,101118.71928377979,-0.03487998137279192,-0.034074942695813105,0.002
328,-1.3787023235357624e-08,100085.54493017119,-0.03672036365758263,-0.03567230381777835,0.002,-6.121547453401689e-08,100407.8520179774,-0.03567227321004108,-0.03497992410358018,0.002,-1.4893494853851483e-07,101103.57861600832,-0.03497984963610591,-0.03417480650134489,0.002
329,-1.3562312858949713e-08,100084.10735543627,-0.03681809980041398,-0.03577217536202854,0.002,-6.03248837676709e-08,100401.71530759383,-0.03577214519958666,-0.03507979139961669,0.002,-1.4702320485175074e-07,101088.63257519848,-0.03507971788801427,-0.03427467030687667,0.002
330,-1.3341157766593274e-08,100082.69360084333,-0.03691584806819272,-0.03587204690627874,0.002,-5.9446632587785674e-08,100395.66805201757,-0.03587201718296244,-0.03517965869565322,0.002,-1.451340429528599e-07,101073.87885695673,-0.03517958612863174,-0.034374534112408456,0.002
331,-1.312350436982025e-08,100081.3032798278,-0.03701360836487034,-0.03597191845052894,0.002,-5.8580563359028537e-08,100389.70900819275,-0.03597188916024726,-0.03527952599168972,0.002,-1.432672348466426e-07,101059.31518026725,-0.035279454358072296,-0.03447439791794023,0.002
332,-1.2909299820450237e-08,100079.93601190214,-0.03711138059539851,-0.03607178999477914,0.002,-5.772652016289912e-08,100383.83694902023,-0.03607176113151906,-0.03537939328772624,0.002,-1.414225540304672e-07,101044.93928733621,-0.035379322576449226,-0.03457426172347201,0.002
333,-1.2698492002220239e-08,100078.59142256503,-0.03720916466571628,-0.036171661539029336,0.002,-5.688434878551851e-08,100378.05066318212,-0.03617163309685494,-0.03547926058376276,0.002,-1.3959977550311614e-07,101030.74894343533,-0.03547919078387501,-0.0346741255290038,0.002
334,-1.2491029522470282e-08,100077.26914321186,-0.03730696048273745,-0.03627153308327953,0.002,-5.60538967059048e-08,100372.34895496757,-0.03627150505633118,-0.03557912787979926,0.002,-1.3779867577387028e-07,101016.74193674453,-0.035579058980461375,-0.03477398933453557,0.002
335,-1.2286861703383397e-08,100075.96881104636,-0.037404767954338065,-0.03637140462752973,0.002,-5.5235013084312514e-08,100366.73064409972,-0.03637137701002319,-0.03567899517583578,0.002,-1.36019032869925e-07,101002.91607819386,-0.035678927166319346,-0.03487385314006735,0.002
336,-1.2085938573635416e-08,100074.69006899364,-0.037502586989344264,-0.036471276171779934,0.002,-5.442754874970835e-08,100361.19456556399,-0.03647124895800556,-0.03577886247187231,0.002,-1.3426062634445345e-07,100989.2692013048,-0.03577879534155914,-0.03497371694559914,0.002
337,-1.1888210860606532e-08,100073.43256561423,-0.03760041749752007,-0.03657114771603013,0.002,-5.3631356188256924e-08,100355.73956943762,-0.036571120900352035,-0.03587872976790881,0.002,-1.3252323728383816e-07,100975.79916203083,-0.03587866350629017,-0.035073580751130914,0.002
338,-1.1693629981860657e-08,100072.19595501936,-0.037698259389555615,-0.03667101926028033,0.002,-5.284628953075288e-08,100350.36452072044,-0.03667099283713557,-0.03597859706394532,0.002,-1.3080664831334158e-07,100962.50383859732,-0.03597853166062116,-0.0351734445566627,0.002
339,-1.1502148037127812e-08,100070.97989678744,-0.03779611257705534,-0.036770890804530526,0.002,-5.207220454072793e-08,100345.06829916702,-0.03677086476842826,-0.03607846435998184,0.002,-1.2911064360338384e-07,100949.38113134116,-0.03607839980466004,-0.035273308362194486,0.002
340,-1.1313717800126088e-08,100069.78405588167,-0.03789397697252652,-0.03687076234878073,0.002,-5.13089586021765e-08,100339.84979911993,-0.03687073669430143,-0.03617833165601836,0.002,-1.2743500887496127e-07,100936.42896254962,-0.03617826793851392,-0.035373172167726265,0.002
341,-1.1128292710735131e-08,100068.6081025688,-0.03799185248936785,-0.03697063389303093,0.002,-5.055641070689759e-08,100334.70792934447,-0.036970608614825574,-0.03627819895205487,0.002,-1.2577953140477552e-07,100923.64527629898,-0.03627813606228917,-0.035473035973258044,0.002
342,-1.0945826866178545e-08,100067.45171233898,-0.03808973904185825,-0.037070505437281125,0.002,-4.9814421442005665e-08,100329.64161286461,-0.0370704805300704,-0.03637806624809138,0.002,-1.241440000288142e-07,100911.02803829254,-0.03637800417609137,-0.03557289977878982,0.002
343,-1.0766275013759834e-08,100066.31456582692,-0.038187636545145884,-0.037170376981531326,0.002,-4.90828529772498e-08,100324.6497868003,-0.03717035244010484,-0.03647793354412789,0.002,-1.2252820514587488e-07,100898.57523569869,-0.03647787228002532,-0.03567276358432161,0.002
344,-1.0589592543609134e-08,100065.19634873382,-0.03828554491523722,-0.03727024852578152,0.002,-4.8361569053730766e-08,100319.73140220609,-0.037270224344996994,-0.03657780084016442,0.002,-1.2093193872265423e-07,100886.28487698836,-0.036577740374195054,-0.03577262738985339,0.002
345,-1.04157354797852e-08,100064.09675175064,-0.038383464068986364,-0.037370120070031716,0.002,-4.765043497014054e-08,100314.88542391077,-0.03737009624481423,-0.03667766813620093,0.002,-1.1935499429518267e-07,100874.1549917722,-0.036677608458703784,-0.03587249119538517,0.002
346,-1.0244660472530344e-08,100063.01547048235,-0.03848139392408453,-0.03746999161428192,0.002,-4.6949317570132786e-08,100310.1108303589,-0.03746996813962313,-0.03677753543223744,0.002,-1.1779716697137877e-07,100862.18363063794,-0.03677747653365396,-0.03597235500091695,0.002
347,-1.0076324791300678e-08,100061.9522053734,-0.03857933439904958,-0.03756986315853211,0.002,-4.625808523022756e-08,100305.40661345307,-0.0375698400294895,-0.03687740272827396,0.002,-1.1625825343360176e-07,100850.36886498719,-0.036877344599147245,-0.03607221880644874,0.002
348,-9.910686317319381e-09,100060.9066616339,-0.03867728541321584,-0.03766973470278232,0.002,-4.5576607847170917e-08,100300.77177839795,-0.0376697119144784,-0.03697727002431046,0.002,-1.1473805193980969e-07,100838.70878687239,-0.036977212655284496,-0.036172082611980516,0.002
349,-9.747703534775666e-09,100059.87854916713,-0.038775246886724006,-0.03776960624703252,0.002,-4.4904756825162145e-08,100296.2053435452,-0.0377695837946541,-0.03707713732034698,0.002,-1.1323636232531367e-07,100827.20150883358,-0.03707708070216582,-0.03627194641751229,0.002
350,-9.587335524388758e-09,100058.86758249809,-0.03887321874051117,-0.03786947779128272,0.002,-4.424240506248411e-08,100291.70634024015,-0.03786945567008019,-0.03717700461638349,0.002,-1.117529860027564e-07,100815.8451637351,-0.03717694873989049,-0.03637181022304408,0.002
351,-9.429541955411839e-09,100057.87348070276,-0.03897120089630103,-0.037969349335532906,0.002,-4.358942693986883e-08,100287.27381266958,-0.037969327540819435,-0.037276871912420004,0.002,-1.102877259624137e-07,100804.63790460252,-0.03727681676855702,-0.03647167402857585,0.002
352,-9.274283078011182e-09,100056.89596733883,-0.03906919327659426,-0.038069220879783115,0.002,-4.29456983066713e-08,100282.9068177107,-0.038069199406933964,-0.03737673920845653,0.002,-1.0884038677288519e-07,100793.57790445947,-0.03737668478826314,-0.03657153783410764,0.002
353,-9.121519717078518e-09,100055.93477037696,-0.03916719580465898,-0.03816909242403331,0.002,-4.231109646886322e-08,100278.60442478186,-0.03816907126848507,-0.03747660650449304,0.002,-1.0741077458023951e-07,100782.66335616446,-0.03747655279910575,-0.036671401639639424,0.002
354,-8.971213263785422e-09,100054.98962213325,-0.03926520840452136,-0.038268963968283505,0.002,-4.168550017644979e-08,100274.3657156941,-0.03826894312553342,-0.03757647380052956,0.002,-1.0599869710735707e-07,100771.89247224807,-0.037576420801181,-0.0367712654451712,0.002
355,-8.823325668857737e-09,100054.0602592027,-0.03936323100095641,-0.03836883551253371,0.002,-4.10687896096742e-08,100270.18978450437,-0.038368814978138904,-0.03767634109656607,0.002,-1.0460396365298023e-07,100761.26348475012,-0.03767628879458424,-0.03687112925070298,0.002
356,-8.677819435944666e-09,100053.14642239349,-0.03946126351947884,-0.03846870705678391,0.002,-4.046084636780046e-08,100266.07573736996,-0.038468686826360725,-0.03777620839260258,0.002,-1.0322638509021943e-07,100750.77464505704,-0.037776156779410035,-0.03697099305623477,0.002
357,-8.534657613441493e-09,100052.24785666223,-0.0395593058863341,-0.038568578601034104,0.002,-3.986155345533882e-08,100262.0226924041,-0.03856855867025737,-0.03787607568863909,0.002,-1.0186577386449362e-07,100740.42422373955,-0.03787602475575216,-0.03707085686176654,0.002
