,vel 0,Pres 0,FMat 0,FMatRem 0,Visc 0,vel 1,Pres 1,FMat 1,FMatRem 1,Visc 1
251,-2.1675149818958552e-07,331076.4645708611,-0.029240599251797873,-0.02798229737328388,0.002,-1.9369048549768953e-07,331921.78469135537,-0.02798220052804113,-0.027290237575550845,0.002
252,-2.157824429135458e-07,331071.253269762,-0.02933700753279204,-0.028082168964341864,0.002,-1.9208363245122502e-07,331906.58963938087,-0.02808207292252564,-0.02739010490563791,0.002
253,-2.1482399979565597e-07,331066.08197464125,-0.02943343977898777,-0.02818204055539985,0.002,-1.9049601488235177e-07,331891.5555110323,-0.02818194530739241,-0.027489972235724976,0.002
254,-2.1387606446578082e-07,331060.9499235655,-0.029529895755606415,-0.028281912146457835,0.002,-1.8892749224319676e-07,331876.68034932483,-0.028281817682711714,-0.027589839565812055,0.002
255,-2.1293853306842173e-07,331055.85636368115,-0.029626375230869806,-0.02838178373751582,0.002,-1.8737792310149984e-07,331861.9622119926,-0.02838169004855427,-0.027689706895899124,0.002
256,-2.1201130228069016e-07,331050.80055115203,-0.029722877975953414,-0.0284816553285738,0.002,-1.8584716520547394e-07,331847.39917156566,-0.0284815624049912,-0.027789574225986196,0.002
257,-2.1109426932340702e-07,331045.7817510967,-0.029819403764940352,-0.028581526919631783,0.002,-1.8433507555126987e-07,331832.9893154412,-0.028581434752094008,-0.02788944155607326,0.002
258,-2.101873319768183e-07,331040.7992375249,-0.029915952374776206,-0.028681398510689775,0.002,-1.828415104475383e-07,331818.7307459473,-0.028681307089934552,-0.027989308886160334,0.002
259,-2.0929038859115736e-07,331035.8522932727,-0.03001252358522471,-0.028781270101747768,0.002,-1.8136632557479182e-07,331804.6215804009,-0.02878117941858498,-0.02808917621624741,0.002
260,-2.0840333810238447e-07,331030.9402099377,-0.03010911717882419,-0.028881141692805746,0.002,-1.799093760451215e-07,331790.65995116025,-0.028881051738117725,-0.02818904354633447,0.002
261,-2.0752608004159898e-07,331026.06228781224,-0.030205732940844852,-0.02898101328386373,0.002,-1.7847051646206643e-07,331776.844005671,-0.0289809240486055,-0.028288910876421543,0.002
262,-2.0665851454406086e-07,331021.2178358176,-0.03030237065924681,-0.029080884874921713,0.002,-1.77049600978871e-07,331763.17190650635,-0.029080796350121223,-0.028388778206508616,0.002
263,-2.0580054236285585e-07,331016.40617143613,-0.03039903012463882,-0.029180756465979705,0.002,-1.7564648335031137e-07,331749.6418314022,-0.02918066864273803,-0.02848864553659569,0.002
264,-2.0495206487767089e-07,331011.6266206438,-0.030495711130237874,-0.029280628057037687,0.002,-1.7426101698715153e-07,331736.25197328674,-0.029280540926529194,-0.028588512866682757,0.002
265,-2.041129841050971e-07,331006.8785178413,-0.030592413471829397,-0.02938049964809567,0.002,-1.7289305501150268e-07,331723.00054030475,-0.029380413201568163,-0.02868838019676983,0.002
266,-2.0328320270686795e-07,331002.1612057855,-0.030689136947728242,-0.029480371239153657,0.002,-1.7154245030308957e-07,331709.8857558365,-0.029480285467928507,-0.0287882475268569,0.002
267,-2.024626239976784e-07,330997.4740355199,-0.030785881358740316,-0.029580242830211646,0.002,-1.702090555499669e-07,331696.90585851273,-0.02958015772568387,-0.02888811485694397,0.002
268,-2.0165115195321988e-07,330992.81636630476,-0.03088264650812495,-0.029680114421269624,0.002,-1.6889272329664365e-07,331684.0591022236,-0.029680029974907974,-0.02898798218703104,0.002
269,-2.0084869121690657e-07,330988.18756554724,-0.030979432201557886,-0.029779986012327612,0.002,-1.675933059880372e-07,331671.3437561242,-0.029779902215674618,-0.029087849517118104,0.002
270,-2.000551471084871e-07,330983.587008731,-0.031076238247094955,-0.029879857603385594,0.002,-1.6631065601961663e-07,331658.75810463476,-0.029879774448057585,-0.02918771684720518,0.002
271,-1.9927042563085475e-07,330979.0140793448,-0.031173064455136353,-0.029979729194443593,0.002,-1.6504462577355413e-07,331646.30044743634,-0.029979646672130707,-0.029287584177292252,0.002
272,-1.984944334714261e-07,330974.4681688121,-0.03126991063839159,-0.030079600785501568,0.002,-1.6379506766454004e-07,331633.9690994639,-0.030079518887967737,-0.029387451507379325,0.002
273,-1.9772707801154167e-07,330969.9486764198,-0.03136677661184504,-0.03017947237655955,0.002,-1.6256183418233089e-07,331621.76239089295,-0.03017939109564246,-0.02948731883746639,0.002
274,-1.9696826733153291e-07,330965.4550092465,-0.03146366219272213,-0.030279343967617542,0.002,-1.6134477792671488e-07,331609.6786671243,-0.03027926329522858,-0.029587186167553466,0.002
275,-1.9621791021431517e-07,330960.98658209114,-0.03156056720045599,-0.030379215558675527,0.002,-1.6014375164869127e-07,331597.7162887638,-0.030379135486799703,-0.029687053497640538,0.002
276,-1.95475916150289e-07,330956.5428174012,-0.03165749145665484,-0.030479087149733505,0.002,-1.5895860828780871e-07,331585.87363159895,-0.03047900767042936,-0.029786920827727603,0.002
277,-1.9474219533871125e-07,330952.1231452008,-0.031754434785069896,-0.03057895874079149,0.002,-1.5778920100600117e-07,331574.1490865714,-0.03057887984619099,-0.029886788157814675,0.002
278,-1.9401665869466063e-07,330947.7270030193,-0.031851397011563774,-0.030678830331849483,0.002,-1.5663538322170385e-07,331562.54105974693,-0.030678752014157873,-0.02998665548790174,0.002
279,-1.9329921785277565e-07,330943.3538358188,-0.031948377964079525,-0.030778701922907475,0.002,-1.5549700864549849e-07,331551.0479722811,-0.030778624174403153,-0.030086522817988823,0.002
280,-1.9258978516499722e-07,330939.00309592235,-0.032045377472610104,-0.030878573513965446,0.002,-1.543739313116487e-07,331539.66826038243,-0.03087849632699979,-0.030186390148075885,0.002
281,-1.9188827370724473e-07,330934.6742429424,-0.032142395369168505,-0.03097844510502343,0.002,-1.532660056092916e-07,331528.4003752718,-0.030978368472020627,-0.030286257478162958,0.002
282,-1.911945972806297e-07,330930.3667437085,-0.03223943148775827,-0.031078316696081416,0.002,-1.5217308631076942e-07,331517.24278313946,-0.03107824060953826,-0.030386124808250026,0.002
283,-1.9050867041175338e-07,330926.08007219585,-0.032336485664344584,-0.03117818828713941,0.002,-1.5109502860172923e-07,331506.19396509905,-0.03117811273962511,-0.0304859921383371,0.002
284,-1.8983040835630269e-07,330921.81370945345,-0.03243355773682583,-0.031278059878197394,0.002,-1.500316881100068e-07,331495.2524171386,-0.031277984862353336,-0.03058585946842417,0.002
285,-1.89159727099438e-07,330917.56714353256,-0.03253064754500566,-0.03137793146925537,0.002,-1.4898292093253325e-07,331484.41665006895,-0.0313778569777949,-0.030685726798511236,0.002
286,-1.8849654335670369e-07,330913.3398694151,-0.032627754930565536,-0.031477803060313364,0.002,-1.4794858365980684e-07,331473.6851894695,-0.03147772908602153,-0.030785594128598312,0.002
287,-1.878407745740038e-07,330909.1313889425,-0.032724879737037645,-0.03157767465137135,0.002,-1.469285334019204e-07,331463.05657563184,-0.031577601187104655,-0.03088546145868538,0.002
288,-1.8719233892857057e-07,330904.94121074444,-0.032822021809778446,-0.03167754624242933,0.002,-1.4592262781139872e-07,331452.52936350054,-0.03167747328111542,-0.03098532878877245,0.002
289,-1.8655115532853895e-07,330900.76885016816,-0.032919180995942515,-0.03177741783348731,0.002,-1.4493072510854007e-07,331442.10212261224,-0.03177734536812476,-0.03108519611885952,0.002
290,-1.859171434135129e-07,330896.61382920755,-0.03301635714445691,-0.031877289424545305,0.002,-1.4395268410245526e-07,331431.7734370315,-0.03187721744820325,-0.031185063448946598,0.002
291,-1.852902235553628e-07,330892.4756764327,-0.033113550105995905,-0.03197716101560329,0.002,-1.4298836421242978e-07,331421.54190528585,-0.031977089521421184,-0.031284930779033666,0.002
292,-1.846703168547083e-07,330888.35392691946,-0.0332107597329562,-0.032077032606661275,0.002,-1.4203762548925968e-07,331411.40614029753,-0.03207696158784853,-0.03138479810912073,0.002
293,-1.8405734514075377e-07,330884.2481221798,-0.03330798587943255,-0.03217690419771926,0.002,-1.4110032863131696e-07,331401.3647693144,-0.03217683364755494,-0.031484665439207804,0.002
294,-1.8345123097156665e-07,330880.15781009203,-0.03340522840119379,-0.03227677578877725,0.002,-1.4017633500786586e-07,331391.41643383855,-0.03227670570060975,-0.031584532769294876,0.002
295,-1.8285189763347368e-07,330876.0825448313,-0.03350248715565914,-0.03237664737983523,0.002,-1.3926550667754653e-07,331381.55978955264,-0.032376577747081886,-0.03168440009938195,0.002
296,-1.8225926913674644e-07,330872.02188680036,-0.03359976200187516,-0.032476518970893216,0.002,-1.383677064006244e-07,331371.79350624507,-0.032476449787040014,-0.03178426742946902,0.002
297,-1.8167327021456545e-07,330867.97540256125,-0.03369705280049282,-0.03257639056195119,0.002,-1.374827976573956e-07,331362.116267734,-0.03257632182055236,-0.031884134759556086,0.002
298,-1.810938263242036e-07,330863.9426647665,-0.03379435941374515,-0.032676262153009186,0.002,-1.3661064466803817e-07,331352.5267717887,-0.03267619384768685,-0.03198400208964316,0.002
299,-1.8052086364195874e-07,330859.92325209116,-0.03389168170542513,-0.032776133744067175,0.002,-1.3575111240429477e-07,331343.0237300502,-0.03277606586851097,-0.032083869419730224,0.002
300,-1.7995430906051244e-07,330855.916749165,-0.033989019540863946,-0.03287600533512516,0.002,-1.3490406660093457e-07,331333.60586795,-0.03287593788309186,-0.032183736749817296,0.002
301,-1.79394090188003e-07,330851.9227465055,-0.034086372786909756,-0.03297587692618313,0.002,-1.3406937377583394e-07,331324.2719246287,-0.03297580989149625,-0.03228360407990436,0.002
302,-1.7884013534783275e-07,330847.9408404505,-0.03418374131190661,-0.03307574851724113,0.002,-1.3324690124049167e-07,331315.020652851,-0.03307568189379051,-0.03238347140999144,0.002
303,-1.7829237357307724e-07,330843.9706330917,-0.03428112498567378,-0.033175620108299116,0.002,-1.3243651710969832e-07,331305.8508189219,-0.03317555389004056,-0.03248333874007851,0.002
304,-1.777507346016834e-07,330840.0117322083,-0.034378523679485525,-0.0332754916993571,0.002,-1.3163809031527378e-07,331296.76120260055,-0.03327542588031194,-0.032583206070165585,0.002
305,-1.7721514887641096e-07,330836.0637512019,-0.03447593726605102,-0.03337536329041508,0.002,-1.3085149061712779e-07,331287.7505970133,-0.03337529786466977,-0.03268307340025265,0.002
306,-1.766855475433513e-07,330832.1263090306,-0.03457336561949473,-0.03347523488147307,0.002,-1.3007658861550408e-07,331278.8178085654,-0.03347516984317876,-0.03278294073033972,0.002
307,-1.761618624444028e-07,330828.19903014397,-0.03467080861533706,-0.033575106472531056,0.002,-1.2931325575771394e-07,331269.9616568523,-0.03357504181590318,-0.032882808060426795,0.002
308,-1.756440261153999e-07,330824.28154441935,-0.034768266130475324,-0.03367497806358904,0.002,-1.2856136434749305e-07,331261.1809745696,-0.033674913782906865,-0.03298267539051386,0.002
309,-1.7513197178616641e-07,330820.3734870972,-0.034865738043165,-0.03377484965464703,0.002,-1.2782078755777311e-07,331252.4746074227,-0.03377478574425325,-0.03308254272060093,0.002
310,-1.7462563337286177e-07,330816.47449871746,-0.03496322423300131,-0.033874721245705,0.002,-1.2709139943654943e-07,331243.8414140346,-0.033874657700005285,-0.033182410050688005,0.002
311,-1.7412494547426978e-07,330812.5842250568,-0.03506072458090109,-0.03397459283676299,0.002,-1.2637307491298173e-07,331235.2802658541,-0.033974529650225536,-0.03328227738077508,0.002
312,-1.736298433705886e-07,330808.7023170659,-0.035158238969084946,-0.03407446442782098,0.002,-1.2566568980785875e-07,331226.7900470626,-0.03407440159497607,-0.03338214471086214,0.002
313,-1.7314026301850722e-07,330804.8284308071,-0.03525576728105968,-0.03417433601887897,0.002,-1.2496912083653484e-07,331218.36965448066,-0.034174273534318546,-0.03348201204094923,0.002
314,-1.7265614104648442e-07,330800.96222739277,-0.03535330940160105,-0.03427420760993695,0.002,-1.2428324561880147e-07,331210.0179974739,-0.034274145468314136,-0.033581879371036294,0.002
315,-1.721774147511801e-07,330797.10337292415,-0.03545086521673672,-0.034374079200994945,0.002,-1.2360794268322022e-07,331201.7339978578,-0.0343740173970236,-0.033681746701123366,0.002
316,-1.7170402209352045e-07,330793.2515384306,-0.03554843461372952,-0.03447395079205293,0.002,-1.2294309147119318e-07,331193.51658980304,-0.0344738893205072,-0.03378161403121044,0.002
317,-1.7123590169391342e-07,330789.40639980923,-0.035646017481061026,-0.03457382238311092,0.002,-1.2228857234451826e-07,331185.3647197395,-0.03457376123882475,-0.03388148136129752,0.002
318,-1.707729928285032e-07,330785.5676377655,-0.03574361370841529,-0.03467369397416891,0.002,-1.2164426658678066e-07,331177.27734626003,-0.034673633152035616,-0.03398134869138459,0.002
319,-1.7031523542575185e-07,330781.7349377535,-0.035841223186662906,-0.03477356556522689,0.002,-1.210100564097493e-07,331169.2534400245,-0.03477350506019869,-0.03408121602147166,0.002
320,-1.6986257006007535e-07,330777.9079899175,-0.03593884580784531,-0.03487343715628488,0.002,-1.203858249570991e-07,331161.2919836624,-0.0348733769633724,-0.034181083351558735,0.002
321,-1.694149379483427e-07,330774.08648903354,-0.03603648146515928,-0.03497330874734288,0.002,-1.1977145630668816e-07,331153.391971676,-0.03497324886161472,-0.034280950681645814,0.002
322,-1.6897228094659153e-07,330770.27013445174,-0.036134130052941776,-0.035073180338400865,0.002,-1.1916683547343354e-07,331145.55241034296,-0.03507312075498313,-0.034380818011732886,0.002
323,-1.685345415419105e-07,330766.45863003895,-0.03623179146665489,-0.03517305192945885,0.002,-1.1857184841014071e-07,331137.7723176187,-0.03517299264353464,-0.03448068534181996,0.002
324,-1.6810166285078464e-07,330762.65168412245,-0.03632946560287112,-0.03527292352051684,0.002,-1.1798638201234507e-07,331130.05072303914,-0.03527286452732584,-0.03458055267190704,0.002
325,-1.6767358861519093e-07,330758.8490094332,-0.03642715235925887,-0.03537279511157483,0.002,-1.1741032412175336e-07,331122.3866676222,-0.03537273640641277,-0.03468042000199411,0.002
326,-1.6725026319521618e-07,330755.0503230503,-0.0365248516345681,-0.03547266670263281,0.002,-1.1684356352300162e-07,331114.7792037698,-0.03547260828085105,-0.03478028733208119,0.002
327,-1.668316315647841e-07,330751.25534634595,-0.036622563328616305,-0.03557253829369081,0.002,-1.162859899449872e-07,331107.22739517037,-0.035572480150695834,-0.034880154662168254,0.002
328,-1.664176393087941e-07,330747.4638049308,-0.036720287342274595,-0.0356724098847488,0.002,-1.1573749406690421e-07,331099.7303167004,-0.03567235201600177,-0.034980021992255333,0.002
329,-1.660082326176422e-07,330743.6754285994,-0.0368180235774541,-0.035772281475806786,0.002,-1.1519796751585775e-07,331092.28705432604,-0.03577222387682303,-0.0350798893223424,0.002
330,-1.6560335828061006e-07,330739.88995127694,-0.036915771937092466,-0.03587215306686478,0.002,-1.1466730286410433e-07,331084.89670500514,-0.03587209573321335,-0.03517975665242948,0.002
331,-1.6520296368263367e-07,330736.10711096594,-0.03701353232514068,-0.03597202465792276,0.002,-1.141453936327752e-07,331077.5583765895,-0.035971967585225945,-0.03527962398251655,0.002
332,-1.6480699679704118e-07,330732.3266496937,-0.03711130464655002,-0.03607189624898075,0.002,-1.1363213428942166e-07,331070.27118772635,-0.03607183943291361,-0.03537949131260362,0.002
333,-1.6441540618484966e-07,330728.54831346066,-0.03720908880725919,-0.03617176784003874,0.002,-1.1312742025021814e-07,331063.03426776105,-0.036171711276328615,-0.03547935864269071,0.002
334,-1.640281409877696e-07,330724.7718521878,-0.03730688471418171,-0.03627163943109673,0.002,-1.1263114787609258e-07,331055.8467566383,-0.03627158311552279,-0.035579225972777774,0.002
335,-1.63645150922013e-07,330720.9970196666,-0.03740469227519346,-0.03637151102215471,0.002,-1.1214321447114495e-07,331048.7078048058,-0.03637145495054748,-0.035679093302864846,0.002
336,-1.632663862735341e-07,330717.2235735077,-0.03750251139912041,-0.03647138261321271,0.002,-1.1166351828685011e-07,331041.6165731156,-0.03647132678145357,-0.03577896063295192,0.002
337,-1.6289179789438244e-07,330713.45127509173,-0.03760034199572655,-0.036571254204270695,0.002,-1.1119195851323186e-07,331034.5722327272,-0.03657119860829144,-0.035878827963039005,0.002
338,-1.6252133719903028e-07,330709.679889519,-0.03769818397570201,-0.036671125795328684,0.002,-1.1072843528077193e-07,331027.57396501093,-0.03667107043111104,-0.03597869529312607,0.002
339,-1.6215495615413576e-07,330705.9091855608,-0.03779603725065128,-0.03677099738638667,0.002,-1.102728496590484e-07,331020.6209614504,-0.036770942249961844,-0.03607856262321315,0.002
340,-1.6179260727768279e-07,330702.13893561135,-0.037893901733081777,-0.03687086897744466,0.002,-1.0982510365053273e-07,331013.71242354636,-0.036870814064892836,-0.03617842995330022,0.002
341,-1.6143424363439914e-07,330698.3689156392,-0.037991777336392384,-0.03697074056850265,0.002,-1.0938510019417975e-07,331006.8475627206,-0.03697068587595255,-0.036278297283387294,0.002
342,-1.610798188294501e-07,330694.59890514,-0.03808966397486227,-0.03707061215956063,0.002,-1.0895274315832142e-07,331000.0256002191,-0.03707055768318905,-0.036378164613474366,0.002
343,-1.6072928700270465e-07,330690.8286870896,-0.03818756156363989,-0.03717048375061863,0.002,-1.0852793733755254e-07,330993.24576701736,-0.03717042948664996,-0.03647803194356144,0.002
344,-1.603826028237928e-07,330687.0580478976,-0.03828547001873208,-0.037270355341676616,0.002,-1.0811058845346071e-07,330986.5073037244,-0.03727030128638239,-0.03657789927364852,0.002
345,-1.6003972148862225e-07,330683.28677736135,-0.03838338925699336,-0.037370226932734604,0.002,-1.0770060314717909e-07,330979.809460488,-0.03737017308243303,-0.03667776660373559,0.002
346,-1.597005987124246e-07,330679.5146686206,-0.0384813191961154,-0.03747009852379259,0.002,-1.0729788897831297e-07,330973.1514969,-0.037470044874848105,-0.03677763393382267,0.002
347,-1.5936519072680943e-07,330675.74151811266,-0.03857925975461661,-0.03756997011485058,0.002,-1.06902354421573e-07,330966.5326819023,-0.03756991666367337,-0.036877501263909734,0.002
348,-1.590334542733439e-07,330671.96712552756,-0.038677210851831866,-0.03766984170590857,0.002,-1.0651390886221701e-07,330959.9522936926,-0.03766978844895414,-0.036977368593996814,0.002
349,-1.5870534659801522e-07,330668.1912937647,-0.03877517240790247,-0.037769713296966566,0.002,-1.0613246259380118e-07,330953.4096196314,-0.03776966023073527,-0.03707723592408388,0.002
350,-1.583808254504868e-07,330664.4138288889,-0.0388731443437662,-0.03786958488802455,0.002,-1.0575792681190477e-07,330946.9039561485,-0.03786953200906114,-0.037177103254170965,0.002
351,-1.5805984907311544e-07,330660.63454008737,-0.03897112658114747,-0.037969456479082536,0.002,-1.0539021361156513e-07,330940.43460865086,-0.03796940378397573,-0.03727697058425803,0.002
352,-1.5774237619820944e-07,330656.85323962785,-0.0390691190425477,-0.038069328070140525,0.002,-1.050292359830011e-07,330934.00089143025,-0.03806927555552253,-0.03737683791434511,0.002
353,-1.574283660452575e-07,330653.06974281603,-0.039167121651235814,-0.038169199661198513,0.002,-1.0467490780443282e-07,330927.60212757176,-0.03816914732374461,-0.03747670524443219,0.002
354,-1.5711777831332806e-07,330649.28386795445,-0.03926513433123883,-0.0382690712522565,0.002,-1.0432714384300554e-07,330921.2376488629,-0.03826901908868458,-0.037576572574519254,0.002
355,-1.5681057317885336e-07,330645.4954363012,-0.03936315700733265,-0.03836894284331449,0.002,-1.039858597470131e-07,330914.90679570206,-0.03836889085038462,-0.037676439904606326,0.002
356,-1.5650671128628353e-07,330641.7042720294,-0.03946118960503291,-0.038468814434372486,0.002,-1.0365097203954201e-07,330908.6089170093,-0.038468762608886466,-0.0377763072346934,0.002
357,-1.5620615374843743e-07,330637.9102021876,-0.039559232050586035,-0.03856868602543046,0.002,-1.0332239811681386e-07,330902.3433701362,-0.0385686343642314,-0.03787617456478048,0.002
358,-1.5590886213855167e-07,330634.11305665923,-0.03965728427096038,-0.03866855761648846,0.002,-1.0300005624093615e-07,330896.10952077684,-0.03866850611646034,-0.03797604189486755,0.002
359,-1.5561479848576063e-07,330630.3126681247,-0.039755346193837526,-0.038768429207546445,0.002,-1.0268386553820083e-07,330889.90674287925,-0.03876837786561368,-0.03807590922495463,0.002
360,-1.5532392527339054e-07,330626.5088720214,-0.03985341774760364,-0.038868300798604434,0.002,-1.0237374599100539e-07,330883.7344185569,-0.03886824961173144,-0.038175776555041695,0.002
361,-1.550362054270182e-07,330622.7015065064,-0.03995149886134104,-0.038968172389662416,0.002,-1.020696184320639e-07,330877.59193800186,-0.0389681213548532,-0.038275643885128774,0.002
362,-1.5475160231676366e-07,330618.8904124188,-0.04004958946481983,-0.03906804398072041,0.002,-1.0177140454152029e-07,330871.4786993973,-0.03906799309501814,-0.038375511215215846,0.002
363,-1.5447007975157927e-07,330615.07543324167,-0.04014768948848964,-0.0391679155717784,0.002,-1.0147902684173818e-07,330865.3941088314,-0.039167864832264976,-0.038475378545302925,0.002
364,-1.541916019704004e-07,330611.25641506567,-0.040245798863471564,-0.039267787162836396,0.002,-1.0119240868978808e-07,330859.3375802111,-0.03926773656663205,-0.03857524587539,0.002
365,-1.539161336407088e-07,330607.4332065528,-0.040343917521550095,-0.039367658753894384,0.002,-1.0091147427220406e-07,330853.3085351774,-0.03936760829815725,-0.03867511320547707,0.002
366,-1.5364363985453058e-07,330603.6056589002,-0.04044204539516527,-0.039467530344952366,0.002,-1.0063614860239831e-07,330847.3064030201,-0.03946748002687806,-0.03877498053556414,0.002
367,-1.5337408612155233e-07,330599.77362580464,-0.040540182417404896,-0.03956740193601036,0.002,-1.0036635751135405e-07,330841.3306205941,-0.0395673517528316,-0.038874847865651214,0.002
368,-1.5310743836480226e-07,330595.9369634275,-0.040638328521996864,-0.03966727352706835,0.002,-1.0010202764325873e-07,330835.3806322357,-0.03966722347605453,-0.038974715195738294,0.002
369,-1.528436629189276e-07,330592.0955303604,-0.04073648364330157,-0.03976714511812633,0.002,-9.984308645176454e-08,330829.45588967996,-0.039767095196583106,-0.039074582525825366,0.002
370,-1.5258272652242665e-07,330588.2491875903,-0.04083464771630452,-0.03986701670918432,0.002,-9.958946219208807e-08,330823.5558519778,-0.039866966914453225,-0.039174449855912445,0.002
371,-1.5232459631274307e-07,330584.39779846655,-0.040932820676608896,-0.039966888300242316,0.002,-9.934108391461059e-08,330817.67998541484,-0.03996683862970036,-0.03927431718599952,0.002
372,-1.520692398259469e-07,330580.5412286671,-0.04103100246042839,-0.0400667598913003,0.002,-9.909788146083272e-08,330811.82776343025,-0.04006671034235957,-0.03937418451608659,0.002
373,-1.518166249881113e-07,330576.6793461653,-0.04112919300457997,-0.04016663148235829,0.002,-9.885978545693101e-08,330805.99866653606,-0.040166582052465566,-0.03947405184617366,0.002
374,-1.515667201138101e-07,330572.8120211983,-0.04122739224647693,-0.04026650307341628,0.002,-9.862672730762081e-08,330800.19218223746,-0.040266453760052626,-0.03957391917626074,0.002
375,-1.513194939006426e-07,330568.93912623345,-0.04132560012412183,-0.04036637466447427,0.002,-9.839863919092804e-08,330794.40780495346,-0.04036632546515467,-0.039673786506347807,0.002
376,-1.5107491542315538e-07,330565.0605359381,-0.04142381657609973,-0.04046624625553225,0.002,-9.817545405204204e-08,330788.64503593824,-0.04046619716780522,-0.03977365383643488,0.002
377,-1.5083295413079176e-07,330561.1761271472,-0.04152204154157138,-0.04056611784659025,0.002,-9.795710559541656e-08,330782.90338320314,-0.04056606886803745,-0.039873521166521965,0.002
378,-1.5059357984150533e-07,330557.2857788333,-0.041620274960266566,-0.04066598943764822,0.002,-9.774352827836989e-08,330777.18236143957,-0.04066594056588408,-0.03997338849660904,0.002
379,-1.503567627408403e-07,330553.38937207556,-0.041718516772477544,-0.04076586102870622,0.002,-9.753465730956898e-08,330771.48149194237,-0.040765812261377564,-0.04007325582669611,0.002
380,-1.5012247337613085e-07,330549.48679002945,-0.04181676691905252,-0.04086573261976421,0.002,-9.73304286417005e-08,330765.8003025331,-0.04086568395454988,-0.04017312315678318,0.002
381,-1.4989068265070475e-07,330545.5779178974,-0.0419150253413893,-0.040965604210822196,0.002,-9.713077896100695e-08,330760.13832748483,-0.040965555645432715,-0.040272990486870254,0.002
382,-1.4966136182122975e-07,330541.66264289926,-0.042013291981428946,-0.041065475801880184,0.002,-9.693564568399011e-08,330754.4951074477,-0.04106542733405734,-0.040372857816957326,0.002
383,-1.4943448249474796e-07,330537.7408542436,-0.042111566781649554,-0.04116534739293817,0.002,-9.674496695330152e-08,330748.87018937443,-0.041165299020454696,-0.0404727251470444,0.002
384,-1.492100166214643e-07,330533.8124430985,-0.04220984968506012,-0.04126521898399616,0.002,-9.655868162868138e-08,330743.26312644646,-0.041265170704655345,-0.04057259247713147,0.002
385,-1.4898793649177138e-07,330529.87730256445,-0.04230814063519452,-0.04136509057505415,0.002,-9.637672928106959e-08,330737.6734780016,-0.04136504238668951,-0.04067245980721855,0.002
386,-1.4876821473557972e-07,330525.93532764557,-0.04240643957610546,-0.041464962166112146,0.002,-9.619905018788085e-08,330732.1008094615,-0.041464914066587054,-0.04077232713730563,0.002
387,-1.485508243145346e-07,330521.9864152224,-0.04250474645235863,-0.041564833757170135,0.002,-9.602558532569307e-08,330726.5446922599,-0.04156478574437747,-0.04087219446739271,0.002
388,-1.4833573851930882e-07,330518.03046402504,-0.04260306120902689,-0.04166470534822812,0.002,-9.585627636520951e-08,330721.00470377196,-0.04166465742008994,-0.040972061797479774,0.002
389,-1.481229309649407e-07,330514.06737460603,-0.042701383791684554,-0.04176457693928611,0.002,-9.569106566304806e-08,330715.4804272434,-0.04176452909375328,-0.041071929127566846,0.002
390,-1.4791237558900124e-07,330510.0970493145,-0.04279971414640166,-0.041864448530344094,0.002,-9.552989625963565e-08,330709.97145172145,-0.041864400765395965,-0.041171796457653925,0.002
391,-1.4770404664666692e-07,330506.11939226947,-0.04289805221973842,-0.04196432012140208,0.002,-9.537271186894016e-08,330704.4773719847,-0.04196427243504615,-0.04127166378774099,0.002
392,-1.474979187051373e-07,330502.1343093346,-0.042996397958739795,-0.04206419171246007,0.002,-9.521945687199203e-08,330698.9977884759,-0.04206414410273163,-0.04137153111782807,0.002
393,-1.4729396664240893e-07,330498.1417080929,-0.0430947513109299,-0.042164063303518066,0.002,-9.507007631533744e-08,330693.53230723325,-0.04216401576847991,-0.041471398447915135,0.002
394,-1.470921656434505e-07,330494.14149782143,-0.043193112224306794,-0.04226393489457605,0.002,-9.492451590107407e-08,330688.0805398236,-0.0422638874323181,-0.041571265778002214,0.002
395,-1.468924911952191e-07,330490.13358946674,-0.043291480647337094,-0.042363806485634044,0.002,-9.478272198180177e-08,330682.64210327575,-0.042363759094273055,-0.041671133108089294,0.002
396,-1.4669491908227382e-07,330486.1178956207,-0.043389856528950776,-0.04246367807669203,0.002,-9.464464155326237e-08,330677.2166200145,-0.042463630754371255,-0.041771000438176366,0.002
397,-1.4649942538523342e-07,330482.0943304964,-0.04348823981853603,-0.04256354966775002,0.002,-9.451022225219594e-08,330671.80371779576,-0.0425635024126389,-0.04187086776826344,0.002
398,-1.4630598647609095e-07,330478.06280990446,-0.043586630465934174,-0.042663421258808,0.002,-9.437941234578593e-08,330666.40302964096,-0.04266337406910183,-0.04197073509835052,0.002
399,-1.461145790158069e-07,330474.0232512298,-0.04368502842143466,-0.042763292849866,0.002,-9.425216072542919e-08,330661.0141937742,-0.042763245723785634,-0.04207060242843758,0.002
400,-1.4592517994935036e-07,330469.97557340824,-0.04378343363577005,-0.04286316444092399,0.002,-9.412841690633903e-08,330655.6368535581,-0.04286311737671553,-0.04217046975852466,0.002
401,-1.4573776650214662e-07,330465.9196969043,-0.043881846060111224,-0.04296303603198197,0.002,-9.4008131016401e-08,330650.27065743104,-0.04296298902791646,-0.04227033708861173,0.002
402,-1.4555231617853868e-07,330461.85554368846,-0.04398026564606249,-0.04306290762303996,0.002,-9.389125379022653e-08,330644.91525884514,-0.043062860677413065,-0.042370204418698806,0.002
