,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
606,401598.913046788,407113.4785381848,412349.62313761504,417236.211635096,421696.986262663,425652.80995346565,429024.87160504796,431738.79893239925,433729.415292429,434945.6346358495,435354.7896214392,434945.63241708314,433729.4108633816,431738.7923109939,429024.8628202941,425652.79904776195,421696.97329435335,417236.19668102247,412349.60629539064,407113.45992762875,401598.89281068195,395870.5494185982,389985.9311205192,383995.28109060094,377941.8410001287,371862.3425805241,365787.6296382877,359743.3361308307,353750.57073465636,347826.57740546047,341985.3552972607,336238.2310422446,330594.382803596,325061.319581052,319645.3216642971,314351.84940178576,309185.9279217634,304152.51530770375,299256.8610725223,294504.8605623883,289903.40901860205,285460.75619942346,281186.85838307004,277093.71884166246,273195.70009946974,269509.7812235692,266055.7212207194,262856.0763687049,259936.00747157974,257322.80710536786,255045.08365512284,253131.56641877134,251609.5508008383,250503.08433170573,249831.0893868547,249605.69714757754,249831.0898875136,250503.0853428581,251609.55234221998,253131.5685200761,255045.08635602077,257322.8104554054,259936.01152993622,262856.08120359725,266055.72690840584,269509.78784680227,273195.7077453647,277093.72759888036,281186.86833834427,285460.7674335598,289903.4216020823,294504.87455081334,299256.8765020977,304152.53219128394,309185.9462455752,314351.8691231794,319645.3427105814,325061.3418495662,330594.4061628137,336238.2553339918,341985.3803396282,347826.6029962977,353750.5966555935,359743.3621515292,365787.65552098415,371862.36808475776,377941.8658875475,383995.305129603,389985.95409073523,395870.5711149465
607,401694.5280560695,407220.47176133277,412468.0294060508,417365.84524498734,421837.38991776924,425803.208924632,429184.1412204965,431905.4548255841,433901.6352018853,435121.31702090474,435531.64781068545,435121.31482444867,433901.6308173823,431905.4482707953,429184.132524168,425803.1981287752,421837.377080191,417365.8304418182,412468.01273399784,407220.45333909825,401694.5080250988,395954.9914672269,390059.5293383562,384058.44952643634,377995.0456886144,371906.07540513424,365822.3880713341,359769.60795788397,353768.8228552666,347837.2478764002,341988.84789997974,336234.9117836706,330584.5778830336,325045.3144687255,319623.3610370984,314324.13777013106,309152.63086048345,304113.761276604,299212.74388142815,294455.44260330783,289848.7254549014,285400.82036720734,281121.6687182137,277023.267686617,273119.9847485869,269428.8175057436,265969.5597540055,262764.82130597223,259839.83704551187,257221.9945600601,254940.01627349353,253022.75949061176,251497.65284360218,250388.8701033426,249715.4385964022,249489.55932644045,249715.43909210074,250388.87110445797,251497.6543696381,253022.76157091148,254940.01894725894,257221.99787625193,259839.84106260902,262764.826091384,265969.56538308883,269428.82406027516,273119.99231466115,277023.27635186445,281121.67856837425,285400.83148218255,289848.73790441384,294455.45644240075,299212.7591460046,304113.7779795148,309152.6489882806,314324.15728083457,319623.3818590265,325045.33650055045,330584.60099485057,336234.935819174,341988.872679329,347837.27319966396,353768.848506397,359769.6337089235,365822.41368691775,371906.1006471795,377995.07032108837,384058.4733199633,390059.55207466544,395955.0129431763
608,401790.1674502258,407327.5013229454,412586.48676842154,417495.5472293938,421977.8811643622,425953.71569310053,429343.5385252113,432072.2564109188,434074.0152469569,435297.16891871113,435708.67876555736,435297.1667443594,434074.010906587,432072.2499221304,429343.5299164894,425953.7050060717,421977.86845629953,417495.5325757218,412586.47026494774,407327.4830872636,401790.14762245497,396039.44878166384,390133.13640698383,384121.62286041904,378048.2534904424,371949.81141315424,365857.1513054373,359795.88746403443,353787.0865336793,347847.93455470895,341992.3619299072,336231.61956838873,330574.80586688156,325029.34823429625,319601.4452550826,314296.4768358695,309119.39013034484,304075.0688901451,299168.69322460546,294406.0955360349,289794.11649381765,285340.9620802728,281056.5586466483,276952.89715121896,273044.3499031032,269347.93294104305,265883.47479339514,262673.63881625666,259743.7340757929,257121.2433946772,254835.0035995602,252914.00050534614,251385.79658266756,250274.69249222946,249599.8210985272,249373.4536400407,249599.82158930937,250274.6934833972,251385.7980934953,252914.00256483085,254835.00624644145,257121.24667733704,259743.7380520186,262673.6435526599,265883.48036444257,269347.93942754786,273044.357390151,276952.90572542255,281056.5683927659,285340.97307731217,289794.1288107503,294406.10922735225,299168.7083259096,304075.08541428123,309119.4080641832,314296.49613808875,319601.46585499577,325029.37003188976,330574.8287338514,336231.6433502742,341992.38644891203,347847.9596130966,353787.11191769893,359795.91294808604,365857.17665653146,371949.83639556495,378048.2778704362,384121.6464108272,390133.158911617,396039.47003930475
609,401885.8305979901,407434.566589933,412704.9945995114,417625.316982713,422118.4594291048,426104.3297294603,429503.06304184074,432239.2032650402,434246.55505202006,435473.18998666084,435885.88215526426,435473.1878342094,434246.55075537506,432239.1968416413,429503.05451991333,426104.3191502485,422118.44684935187,417625.3024771424,412704.9782630375,407434.54853905004,401885.8109715001,396123.9207396812,390206.7517179233,384184.80050038843,378101.4638306184,371993.55004634,365891.91879783815,359822.17412024067,353805.36125257215,347858.63693275687,341995.8968871925,336228.3539026255,330565.06626601116,325013.4203921497,319579.5738353316,314268.8661182677,309086.2052525736,304036.4376715374,299124.70862747263,294356.81888854917,289739.58166628086,285281.1808728062,280991.5277058905,276882.6067759829,272968.7951056027,269267.12707241235,265797.4658795706,262582.52843441814,259647.69808713032,257020.55311910724,254730.04512412616,252805.28893181897,251273.98146448866,250160.55092521582,249484.2363065948,249257.37949692886,249484.23679250423,250160.55190652463,251273.98296024493,252805.29097067742,254730.04774436972,257020.55636854647,259647.7020228694,262582.5331222809,265797.47139314434,269267.1334915586,272968.80251441087,276882.6152600603,280991.53734902514,285281.1917531227,289739.5938520079,294356.8324336313,299124.723567213,304036.45401877345,309086.22299448744,314268.8852141853,319579.5942155466,325013.4419579445,330565.0888906614,336228.37743349245,341995.9211485002,347858.6617289391,353805.38637215126,359822.19933995,365891.94388704153,371993.5747716466,378101.48796057445,384184.82381001336,390206.7739930919,396123.9417810857
610,401981.5168739522,407541.6669349875,412823.5522798213,417755.1539050245,422259.1241443554,426255.05051007133,429662.71429894445,432406.2949706803,434419.25424773473,435649.3798885733,436063.2576554967,435649.3777578194,434419.24999440985,432406.2886120649,429662.70586300595,426255.040037674,422259.1116917163,417755.13954617124,412823.53610878193,407541.64906716417,401981.4974468404,396208.4067249793,390280.3746686845,384247.98186021595,378154.6761402053,372037.29075251374,365926.690011841,359848.46740351105,353823.6465006521,347869.35450891696,341999.45227795944,336225.11429855187,330555.3585972083,324997.530462557,319557.7463007855,314241.3051424257,309053.07575420704,303997.86714978307,299080.7896212251,294307.612194597,289685.12050898327,285221.47628475755,280926.57543922955,276812.3961072131,272893.31990448234,269186.3994486381,265711.5325590866,262491.48970121576,259551.728610146,256919.9232491485,254625.14034387594,252696.6242447022,251162.20694127498,250046.44483483233,249368.68363959517,249141.33631125974,249368.6841206752,250046.44580637035,251162.20842209543,252696.6262631217,254625.14293772628,256919.926465676,259551.7325057801,262491.494341002,265711.53801574395,269186.40580108814,272893.3272358305,276812.40450207307,280926.5849804309,285221.4870495521,289685.13256486465,294307.62559496897,299080.80440109246,303997.88332197414,309053.09330620925,314241.32403420197,319557.76646359527,324997.5517989606,330555.3809820408,336225.13758097345,341999.4762841908,347869.3790455383,353823.6713584349,359848.4923614986,365926.7148417282,372037.31522322376,378154.700022544,384248.00493137166,390280.3967165804,396208.42755220155
611,402077.22565849137,407648.80173651484,412942.1591955022,417885.057402022,422399.8747480992,426405.87751699635,429822.4918309241,432573.53111659817,434592.1124709779,435825.7382946289,436240.80494835967,435825.7361853717,434592.10826057167,432573.52482216497,429822.48348017555,426405.8671504193,422399.8624213879,417885.04318851326,412942.14318834443,407648.7840500265,402077.2064288714,396292.9061271198,390354.0046626976,384311.16635973594,378207.88985625556,372081.0329854979,365961.4644167466,359874.7667968366,353841.94177258725,347880.08678749774,342003.02761423885,336221.900274216,330545.6823831063,324981.67797160806,319535.9621801764,314213.79343921045,309020.0011680267,303959.35685961007,299036.93574276887,294258.47499362525,289630.7325643125,285161.8478617742,280861.70139566116,276742.2646969367,272817.9238538861,269105.7496242825,265625.6743843048,262400.5221632418,259455.82518131,256819.3533064436,254520.28876130976,252588.00592442913,251050.47247092548,249932.3736592247,249253.1625220769,249025.3235027255,249253.16299837062,249932.3746210794,251050.4739369449,252588.00792259554,254520.29132900952,256819.35649036578,259455.82903721745,262400.52675541176,265625.6797845979,269105.75591069256,272817.9311085465,276742.2730034791,280861.71083596855,285161.8585122355,289630.7444916945,294258.4882507955,299036.9503644366,303959.37285859184,309020.0185321094,314213.81212898303,319535.9821278499,324981.69908100326,330545.70453059714,336221.9233107396,342003.0513679886,347880.1110671769,353841.9663711926,359874.79149569804,365961.4889898682,372081.05720409576,378207.9134933754,384311.1891947169,390354.02648549376,396292.92674219643
612,402172.9563377099,407755.9703785682,413060.81473828637,418015.026884945,422540.71068387973,426556.8102379326,429982.39517795574,432740.9112975127,434765.1293647775,436002.2648813035,436418.523722308,436002.26279334363,434765.1251968915,432740.9050666653,429982.38691160455,426556.79997618974,422540.69848192006,418015.0128154196,413060.79889347067,407755.9528717046,402172.9373037114,396377.4183414593,390427.6411092478,384374.35342468135,378261.1044217451,372124.77620504826,365996.24148778536,359901.07178912446,353860.24656894116,347890.8332786773,342006.62241390196,336218.71135347715,330536.03715211985,324965.8624511455,319514.2210079617,314186.3305451897,308986.9810324931,303920.9063414062,298993.14653465484,294209.4068307152,289576.4173802861,285102.29515513533,280796.9051298216,276672.212102838,272742.6065136387,269025.17715961835,265539.89091332746,262309.6253728565,259359.98734287574,256718.84281841488,254415.48988467857,252479.43345712963,250938.7775169632,249818.33684208803,249137.67238408123,248909.34049648972,249137.6728556314,249818.3377943463,250938.7789683154,252479.4354352276,254415.49242646832,256718.84597003565,259359.99115943187,262309.6299178661,265539.89625780366,269025.1833806388,272742.6136923764,276672.2203219541,280796.9144702638,285102.30569244013,289576.42918050115,294209.41994617716,298993.1609997789,303920.92216899537,308986.9982106274,314186.3490350739,319514.2407427445,324965.8833358906,330536.0590647198,336218.7341466243,342006.6459177392,347890.8573040074,353860.2709109627,359901.0962314311,365996.26580666826,372124.8001739958,378261.1278160231,384374.3760257611,390427.662709098,396377.43874640914
613,402268.70830336685,407863.1722507814,413179.5183054219,418145.06177051214,422681.6314007323,426707.8481661443,430142.42388592253,432908.435114036,434938.3045782461,436178.9593313036,436596.4136720812,436178.9572644433,434938.30045248545,432908.42894618306,430142.4157031828,426707.83800825744,422681.61932235793,418145.0478436203,413179.5026214215,407863.154921847,402268.68946313567,396461.94276908383,390501.28342340933,384437.54248661693,378314.3192855079,372168.5198767885,366031.0207060522,359927.3818751325,353878.5603961066,347901.59349843714,342010.236200595,336215.5470659396,330526.4224383792,324950.0834386992,319492.52232425933,314158.9160025667,308954.0148916801,303882.51514115406,298949.42154501367,294160.40725651756,289522.1745104863,285042.81772168615,280732.18620192265,276602.2378881935,272667.36744918174,268944.6816205639,265454.18170993327,262218.79888812336,259264.21464281547,256618.39131819992,254310.74322791968,252370.90633456587,250827.12154847104,249704.33383260202,249022.21266107683,248793.38672312177,249022.21312792596,249704.33477535,250827.12298528838,252370.9082927785,254310.7457440386,256618.39443782088,259264.21842039248,262218.8033864248,265454.18699913536,268944.6877768389,272667.37455275416,276602.2460207662,280732.19544351875,285042.8281469996,289522.1861848534,294160.4202317491,298949.4358552328,303882.53079914814,308954.03188581654,314158.9342946559,319492.5418483736,324950.1041011281,330526.444118514,336215.5696182063,342010.25945706316,347901.6172719857,353878.58448411274,359927.4060634313,366031.04477319977,372168.5435985246,378314.34243929945,384437.5648560489,390501.30480244884,396461.9629659082
614,402364.48095281376,407970.4067483043,413298.269299607,418275.16148085525,422822.6363531173,426858.9908003959,430302.57750634925,433076.1021726082,435111.63776651735,436355.8213335023,436774.47449864045,436355.8192875456,435111.63368249,433076.096067163,430302.5694064413,426858.9807453952,422822.6243971714,418275.1476952582,413298.25377490773,407970.3895956182,402364.4623045112,396546.47881674377,390574.93102598086,384500.73298287526,378367.5339021713,372212.2634721446,366065.80155844137,359953.6965554042,353896.88276624127,347912.36696849746,342013.8685036745,336212.4069468883,330516.8377816661,324934.34047742136,319470.8656747827,314131.54935911606,308921.10229521093,303844.18281036644,298905.7603274917,294111.4758271886,289468.0035139964,284983.4151237749,280667.5441776876,276532.3416218082,272592.2062315083,268864.26257861865,265368.5463435137,262128.04227274552,259168.50663475707,256517.99834458812,254206.048310594,252262.4240540688,250715.5040400275,249590.36408536654,248906.78279389557,248677.4616185329,248906.7832560858,249590.36501868998,250715.50546244162,252262.42599257783,254206.05080127926,256518.00143250835,259168.510373724,262128.04672478707,265368.55157797947,268864.26867078664,272592.2132606659,276532.34966871183,280667.55332144664,284983.42543825024,289468.01506382064,294111.48866365245,298905.7744844279,303844.19830054435,308921.1191072795,314131.5674554816,319470.88499042764,324934.3609198439,330516.85923173657,336212.42926074547,342013.8915152919,347912.390492807,353896.9066027756,359953.72049221786,366065.8253763337,372212.2869490861,378367.5568178106,384500.75512289285,390574.9521863259,396546.49880742707
615,402460.2736889296,408077.6732717379,413417.0671289244,418405.3254434533,422963.7250008536,427010.2376448867,430462.8555963358,433243.9120854319,435285.12859068054,436532.8505828761,436952.70590910513,436532.8485576283,435285.12454799784,433243.9060418126,430462.8475784864,427010.2276918097,422963.7131661888,418405.3117978236,413417.0517620251,408077.65629363304,402460.2552307332,396631.0258967899,390648.5833434214,384563.9243564921,378420.74773209164,372256.0064682819,366100.5835375823,359980.01533620426,353915.21319720254,347923.15321625303,342017.51885814307,336209.2905372245,330507.2827273486,324918.6331160229,319449.2506107774,314104.2301681194,308888.24279819406,303805.90890602296,298862.162441187,294062.61210432585,289413.9039553361,284924.0869291883,280602.9786282879,276462.5228779515,272517.1224371003,268783.9196108002,265282.9843890096,262037.35509600263,259072.86287792088,256417.6634419581,254101.40465782295,252153.98611847527,250603.92447164393,249476.4270603388,248791.38222866855,248561.5646239119,248791.38268624156,249476.4279843226,250603.92587978556,252153.98803746107,254101.40712330973,256417.66649847428,259072.86657864382,262037.35950222882,265282.989569272,268783.9256394937,272517.12939258653,276462.530840052,280602.98767520883,284924.09713396727,289413.91538190993,294062.62480346975,298862.1764464453,303805.9242301452,308888.25943010487,314104.24807081115,319449.2697201293,324918.6533407251,330507.30394973134,336209.3126151181,342017.541627403,347923.176493841,353915.23678478453,359980.03902403143,366100.6071086762,372256.02970282326,378420.77041189163,384563.9462693089,390648.6042871699,396631.0456832991
616,402556.08592005796,408184.9712270705,413535.9112067776,418535.55309106817,423104.8968090545,427161.58820918505,430623.2577184926,433411.86447040853,435458.7767177182,436710.04678044195,437131.10761669057,436710.04477571003,435458.7727159946,433411.858488038,430623.24978193466,427161.5783570779,423104.8850945331,418535.5395840894,413535.89599618973,408184.9544218943,402556.0676501607,396715.5834271103,390722.2398077872,384627.1160561439,378473.9602412908,372299.74834804074,366135.36614177603,360006.33772945526,353933.5512124852,347933.9517747094,342021.1868045856,336206.19738340256,330497.7568263191,324902.9609087102,319427.6766889577,314076.95798830275,308855.4359611607,303767.69299050723,298818.62745058717,294013.81565490656,289359.8754043998,284864.83271108917,280538.48913028,276392.7812362951,272442.11564786575,268703.65229958185,265197.49542684824,261946.73693268895,258977.28293705775,256317.38616021577,253996.8118002265,252045.59203606602,250492.3823287023,249362.52222277026,248676.01041676349,248445.69518566207,248676.0108697607,249362.5231374988,250492.38372270114,252045.5939357075,253996.81424074832,256317.38918562222,258977.28659989958,261946.74129354028,265197.50055343565,268703.65826542757,272442.12253041705,276392.7891144499,280538.49808135215,284864.84280730214,289359.8867090022,294013.82821816293,298818.6413057558,303767.7081503158,308855.4524148036,314076.97569934913,319427.6955941703,324902.98091795464,330497.7778233664,336206.2192277541,342021.2093339567,347933.97480806865,353933.57455360965,360006.3611707711,366135.3894685055,372299.7713425545,378473.9826875436,384627.13774395327,390722.26053701853,396715.6030113949
617,402651.91705994343,408292.30002561456,413654.800951827,418665.84386168065,423246.15124806296,427313.0420081645,430783.7834408762,433579.9589510742,435632.581820443,436887.4096331956,437309.6793406465,436887.4076487881,435632.57785929623,433579.95302938035,430783.7755848493,427313.03225608077,423246.1396525567,418665.8304920478,413654.7858960745,408292.2833917282,402651.8989765538,396800.1508310671,390795.8998566689,384690.30753608374,378527.17090139363,372343.48859987414,366170.1488749326,360032.663252675,353951.89634115755,347944.7621824206,342024.8718891075,336203.1270373674,330488.25963493076,324887.3234151227,319406.1434714443,314049.73238377395,308822.681350002,303729.5346315446,298775.15492550645,293965.08605122403,289305.917436394,284805.65204795456,280474.0752655436,276323.1162818505,272367.18545107654,268623.4602328302,265112.07904288237,261856.18736305094,258881.76638238732,256217.16605473295,253892.26927386216,251937.24132050437,250380.87710189336,249248.64904314477,248560.66681472183,248329.85275533935,248560.66726318438,249248.64994870176,250380.87848187817,251937.2432009792,253892.27168965037,256217.16904932162,258881.77000770814,261856.1916789643,265112.0841163182,268623.4661364492,272367.1922614225,276323.12407690857,280474.08412174636,284805.66203672043,289305.928620291,293965.0984800109,298775.16863215715,303729.54962876334,308822.6976272474,314049.7499051826,319406.16217464884,324887.3432111486,330488.2804089713,336203.1486505737,342024.8941810333,347944.7849740196,353951.91943829553,360032.6864499309,366170.1719597087,372343.511356711,378527.19311637065,384690.32900106005,390795.92037344375,396800.1702150598
618,402747.7665276698,408399.6590839443,413773.73578792694,418796.197198427,423387.4877933878,427464.59856193943,430944.4323369259,433748.19515653735,435806.54357743583,437064.9388540504,437488.4208061961,437064.93688977754,435806.53965648654,433748.18929495267,430944.42456067575,427464.58890894055,423387.4763157778,418796.1839648456,413773.72088554635,408399.642619723,402747.7486290118,396884.7275374347,390869.56293312926,384753.4982560808,378580.3791895662,372387.2267177854,366204.9312465086,360058.9914289139,353970.2481178,347955.58398342633,342028.5736632708,336200.07905649213,330478.79071493616,324871.72020027053,319384.65052570205,314022.5529239614,308789.9785359078,303691.4334021403,298731.74444102426,293916.42287082726,289252.02963177604,284746.54452351376,280409.7366212198,276253.5276049073,272292.33143930713,268543.343003744,265026.734828328,261765.70597272716,258786.31278953754,256117.00268628652,253787.7766201638,251828.93349077547,250269.40828715565,249134.80699711698,248445.3508841973,248214.03678958974,248445.35132816626,249134.80789358556,250269.4096532542,251828.9353522598,253787.77901144823,256117.00565034684,258786.31637769408,261765.71024413558,265026.73984913126,268543.3488457516,272292.3381781704,276253.53531770984,280409.74538352294,284746.55440594035,289252.0406962206,293916.4351665481,298731.7580007126,303691.4482384751,308789.99463860656,314022.5702577186,319384.66902900796,324871.73978529416,330478.81126827456,336200.10044092603,342028.5957201712,347955.6065357096,353970.2709733984,360059.01438453817,366204.95409172,372387.2492392746,378580.4011755178,384753.51950037875,390869.5832394905,396884.7467230513
619,402843.6337475987,408507.04782383336,413892.71514406387,418926.6125495361,423528.9059256406,427616.2573958019,431105.2039854008,433916.5727214165,435980.6616729844,437242.6341617765,437667.331744476,437242.63221745024,435980.65779185656,433916.5669193779,431105.19628817943,427616.24784095754,423528.89456481754,418926.5994507225,413892.7003936041,408507.0315276666,402843.6160319118,396969.3129803385,390943.2284856426,384816.6876813582,378633.584588454,372430.96220126713,366239.7127714462,360085.3217866943,353988.606082443,347966.4167271913,342032.29168403463,336197.0530035172,330469.3496334257,324856.150834474,319363.19742447976,313995.4191835527,308757.32709530566,303653.38888051885,298688.39557742496,293867.82569645974,289198.21157619276,284687.5097266879,280345.4727896508,276184.01480097335,272217.55321037385,268463.3002107939,264941.46237970504,261675.29235268742,258690.92173948424,256016.89562099864,253683.33338588232,251720.66807112627,250157.97538561522,249020.995565452,248330.06209189547,248098.24675008885,248330.06253141136,249020.99645291467,250157.97673795448,251720.66991379505,253683.3357528909,256016.8985548178,258690.92529083043,261675.29658002016,264941.4673483899,268463.3059917997,272217.55987847026,276184.02243235323,280345.4814590145,284687.51950387185,289198.22252242535,293867.8378605034,298688.4089916904,303653.40355765773,308757.34302528924,313995.4363316243,319363.2157299743,324856.1702106886,330469.3699683432,336197.0741615277,342032.31350830506,347966.439042579,353988.6286989255,360085.34450309206,366239.73537945916,372430.9844897164,378633.6063476108,384816.7087071134,390943.24858361494,396969.33196947817
620,402939.5181493087,408614.4656721948,414011.7384542945,419057.0893682678,423670.405130474,427768.0180401601,431266.0979703181,434085.09128577856,436154.9357970234,437420.4952809422,437846.41189247655,437420.4933563754,436154.93195534404,434085.085542728,431266.09035138367,427768.00858254737,423670.39388533775,419057.0764029494,414011.7238543168,408614.4495424855,402939.5006148474,397053.90659919445,391016.89596803364,384879.8752825332,378686.78658612166,372474.69455524045,366274.49297011213,360111.65385994874,354006.969780507,347977.259968544,342036.02551369363,336194.04844648927,330459.9359627675,324840.61489330285,319341.7837457491,313968.3307424342,308724.7266098006,303615.400650064,298645.1079201373,293819.2941159993,289144.46286042104,284628.54725153017,280281.28336831974,276114.5774707141,272142.85036727507,268383.3314576623,264856.2612987768,261584.94609917334,258595.59281849218,255916.84443027762,253578.93912302627,251612.4445910062,250046.57790352637,248907.21423396553,248214.79990951283,247982.48210348107,248214.8003446162,248907.2151125042,250046.5792422321,251612.44641503293,253578.9414659851,255916.84733414045,258595.59633337878,261584.95028285586,264856.26621585316,268383.3371782702,272142.85696531367,276114.58502149605,280281.2919456947,284628.55692455714,289144.47368966974,293819.3061497405,298645.12119050336,303615.4151696776,308724.74236888136,313968.3477067656,319341.8018554982,324840.63406287925,330459.9560815219,336194.0693804016,342036.04710770596,347977.28204943275,354006.99216027354,360111.67633950245,366274.5153432708,372474.7166129363,378686.8081206939,384879.89609186206,391016.9158596241,397053.9253937399
621,403035.4191675352,408721.91206101957,414130.8051576854,419187.6271128513,423811.9848985197,427919.8800304756,431427.11388089106,434253.75049507816,436329.3656450739,437598.5219418529,438025.66099298326,437598.5200368605,436329.36184247304,434253.74481046194,431427.10633950797,427919.8706691793,423811.9737679793,419187.6142797662,414130.7907067631,408721.89609618444,403035.40181256906,397138.50783864874,391090.5648394182,384943.0605355568,378739.9846759936,372518.423289995,366309.2713682378,360137.9871879606,354025.33876274177,347988.1132676168,342039.77471981803,336191.06495870167,330450.54928054695,324825.1119575163,319320.40907264536,313941.2871856318,308692.1766661155,303577.46829925897,298601.8810596752,293770.8277223989,289090.78308030893,284569.6566971658,280217.16795979126,276045.2152198932,272068.22251813184,268303.43635318393,264771.1311924911,261494.66681363928,258500.32561805568,255816.84869075904,253474.59338880325,251504.26258500846,249935.21535221222,248793.46249346412,248099.56381367773,247866.74232132017,248099.5642444085,248793.46336316012,249935.21667740936,251504.2643905653,253474.5957079366,255816.85156494807,258500.32909683068,261494.6709540935,264771.13605846406,268303.4420139925,272068.229046815,276045.2226908941,280217.17644611874,284569.6662671105,289090.7937937888,293770.8396271984,298601.8941876495,303577.48266300035,308692.19225608703,313941.30396814813,319320.42698869354,324825.1309226031,330450.569185373,336191.0856708176,342039.7960859205,347988.13511637977,354025.36090816936,360138.00943303,366309.2935088645,372518.44511920266,378740.0059881711,384943.0811305568,391090.584526616,397138.5264404661
622,403131.33624211093,408829.38642731745,414249.91469825245,419318.22524642537,423953.6447253271,428071.8429072029,431588.25131146866,434422.55000009754,436503.95091818407,437776.7138804945,438205.0787945186,437776.7119948927,436503.94715429476,434422.54437336663,431588.24384690716,428071.8336413154,423953.63370830065,419318.212544322,414249.9003949709,408829.37062578695,403131.3190649244,397223.1161485188,391164.23456414364,385006.2429216545,378793.1783567934,372562.1479211295,366344.0474968599,360164.32131530443,354043.7125851675,347998.97618978657,342043.53887519456,336188.1021186345,330441.18916950776,324809.64161300426,319299.0729934079,313914.2881032519,308659.67685603234,303539.5914216278,298558.7145915785,293722.42611362773,289037.1718367155,284510.8376677339,280153.1261716525,275975.92765931424,271993.6692761291,268223.61451128765,264686.0716729221,261404.45410269438,258405.11973484096,255716.90798424807,253370.2957455619,251396.12159281204,249823.88724800668,248679.7398396869,247984.35328589077,247751.02688001003,247984.35371228884,248679.74070062087,249823.8885598192,251396.12338006985,253370.29804109226,255716.91082904345,258405.12317784945,261404.45820033844,264686.07648829214,268223.6201128899,271993.67573615257,275975.9350513431,280153.1345678647,284510.8471356603,289037.1824356294,293722.4378908322,298558.7275786533,303539.605631133,308659.69227866945,313914.3047058582,319299.09071777866,324809.6603757279,330441.20886261796,336188.12261123303,342043.5600157118,347998.9978087737,354043.73449860996,360164.3433282272,366344.0694072551,372562.1695240935,378793.19944874645,385006.26330440474,391164.2540489202,397223.134559458
623,403227.2688179071,408936.88821305806,414369.0665249015,419448.88323697716,424095.38411130366,428223.9062157286,431749.5098614746,434591.48945688707,436678.6913228711,437955.0708384747,438384.6650512847,437955.0689720813,436678.68759732944,434591.4838874969,431749.50247301144,428223.89704435004,424095.37320671836,419448.87066461483,414369.05236785836,408936.8725732758,403227.2518167996,397307.73098373483,391237.90461173037,385069.4219272681,378846.36713248625,372605.8679694932,366378.8208922615,360190.6557917877,354062.09080901544,348009.848305616,342047.3175577674,336185.159509897,330431.85521749355,324794.2034507287,319277.7751013228,313887.33309042285,308627.2267763339,303501.7696156772,298515.6081163561,293674.08889261365,288983.62873545376,284452.08977232897,280089.15761645575,275906.71440476226,271919.1902594577,268143.86555093835,264601.08235721197,261314.30757804445,258309.97477062873,255617.02189766194,253266.04576073476,251288.02115912424,249712.59311219674,248566.04577324743,247869.16781246732,247635.33526074616,247869.16823457193,248566.0466254995,249712.59441074767,251288.02292825258,253266.04803288294,255617.02471334155,258309.97817821283,261314.31163329288,264601.08712247503,268143.87109392165,271919.19665151066,275906.7217186201,280089.16592347546,284452.09913929034,288983.63922099257,293674.1005435557,298515.6209640077,303501.7836725652,308627.24203339295,313887.3495150043,319277.7926360182,324794.2220131939,330431.8747010777,336185.179785234,342047.3384750012,348009.86969715415,354062.1124928041,360190.6775748787,366378.8425747043,372605.8893484373,378846.3880063653,385069.4420998284,391237.9238960398,397307.7492056296
624,403323.21634477546,409044.41686511197,414488.26009136974,419579.6005572841,424237.2025616549,428376.06950631185,431910.8891353491,434760.5685267065,436853.5865710631,438133.5925629663,438564.41952310625,438133.5907156004,436853.5828835084,434760.5630141172,431910.88182226685,428376.0604285499,424237.191768447,419579.5881134327,414488.2460791744,409044.4013855349,403323.19951806107,397392.3518042815,391311.5744568141,385132.59704399767,378899.550512221,372649.58296112815,366413.59109591425,360216.99017239193,354080.4730006705,348020.72919079545,342051.1103505804,336182.23672116885,330422.5470173901,324778.79706666584,319256.5149946639,313860.4217472375,308594.82602874615,303464.0024848389,298472.56123942666,293625.81566718477,288930.15338723315,284393.4126249439,280025.2619116603,275837.57507694664,271844.7850912573,268064.18909607973,264516.1628675142,261224.22685643545,258214.8903322573,255517.19002297358,253161.84300678177,251179.96083362433,249601.33247096578,248452.37979957653,247754.00688447902,247519.66694945807,247754.0073023294,248452.38064322618,249601.33375637705,251179.96258479138,253161.8452557668,255517.1928098129,258214.89370475616,261224.230869699,264516.1675831619,268064.1945810262,271844.7914160222,275837.58231342677,280025.2701304014,284393.4218919828,288930.1637605754,293625.82719318336,298472.57394911634,303464.01639071194,308594.84112196526,313860.4379956599,319256.5323416656,324778.8154309556,330422.5662936154,336182.25678147736,342051.1310468097,348020.75035718875,354080.4944571139,360217.0117279442,366413.6125526623,372649.6041182554,378899.57117015665,385132.6170084098,391311.59354259295,397392.36983894947
