,vel 0,Pres 0,FMat 0,FMatRem 0,Visc 0,vel 1,Pres 1,FMat 1,FMatRem 1,Visc 1,vel 2,Pres 2,FMat 2,FMatRem 2,Visc 2,vel 3,Pres 3,FMat 3,FMatRem 3,Visc 3,vel 4,Pres 4,FMat 4,FMatRem 4,Visc 4,vel 5,Pres 5,FMat 5,FMatRem 5,Visc 5,vel 6,Pres 6,FMat 6,FMatRem 6,Visc 6,vel 7,Pres 7,FMat 7,FMatRem 7,Visc 7,vel 8,Pres 8,FMat 8,FMatRem 8,Visc 8,vel 9,Pres 9,FMat 9,FMatRem 9,Visc 9
1522,-7.953871179196573e-08,313409.2753584374,-0.14719996023064366,-0.14719994768566538,0.002,-7.95300448674376e-08,313507.66867214866,-0.14719990792064294,-0.14719975746927497,0.002,-7.952128091069458e-08,313606.04513284366,-0.14719971770863452,-0.14719929735048295,0.002,-7.951241981875327e-08,313704.4046087109,-0.14719925759427305,-0.14719854981497976,0.002,-7.95034617558034e-08,313802.7469694384,-0.14719851006324888,-0.1471975686950314,0.002,-7.949440774157698e-08,313901.0720902742,-0.14719752894782753,-0.1471963770474378,0.002,-7.948526113584228e-08,313999.37986267894,-0.14719633730480722,-0.14719496073606042,0.002,-7.947603090900395e-08,314097.67021884676,-0.14719492099804496,-0.14719328007579746,0.002,-7.946673811703511e-08,314195.94318230514,-0.1471932403424284,-0.14719074426135792,0.002,-7.945742754206582e-08,314294.19896307605,-0.14719070453264416,-0.1471878807109022,0.002
1523,-7.94184429122746e-08,313401.3214872582,-0.14729996029077808,-0.14729994768566537,0.002,-7.94097888207674e-08,313499.7156676619,-0.14729990798077097,-0.14729975746927496,0.002,-7.940103784377277e-08,313598.0930047526,-0.14729971776875603,-0.14729929735048294,0.002,-7.939218987535276e-08,313696.453366729,-0.147299257654388,-0.14729854981497975,0.002,-7.938324507674258e-08,313794.7966232628,-0.1472985101233572,-0.14729756869503138,0.002,-7.937420444794987e-08,313893.12264950003,-0.14729752900792917,-0.14729637704743778,0.002,-7.936507129924429e-08,313991.43133656535,-0.14729633736490214,-0.1472949607360604,0.002,-7.935585447527991e-08,314089.72261575586,-0.14729492105813316,-0.14729328007579745,0.002,-7.934657474629638e-08,314187.99650849344,-0.14729324040251007,-0.1472907442613579,0.002,-7.93372763151914e-08,314286.25322032184,-0.14729070459271976,-0.14728788071090218,0.002
1524,-7.929806470113398e-08,313393.37964296696,-0.14739996035096717,-0.14739994768566533,0.002,-7.928942345487139e-08,313491.77468877984,-0.1473999080409536,-0.14739975746927494,0.002,-7.928068546868453e-08,313590.1529009682,-0.14739971782893221,-0.14739929735048293,0.002,-7.927185063831566e-08,313688.5141477415,-0.1473992577145576,-0.14739854981497974,0.002,-7.926291911396255e-08,313786.85829875513,-0.14739851018352018,-0.14739756869503134,0.002,-7.925389188571553e-08,313885.18522905523,-0.1473975290680854,-0.14739637704743777,0.002,-7.924477220803093e-08,313983.4948294354,-0.14739633742505168,-0.1473949607360604,0.002,-7.923556880209654e-08,314081.78703030833,-0.14739492111827598,-0.14739328007579744,0.002,-7.922630216226971e-08,314180.0618510188,-0.14739324046264635,-0.1473907442613579,0.002,-7.921701591169986e-08,314278.3194926903,-0.14739070465284995,-0.14738788071090217,0.002
1525,-7.917757729533188e-08,313385.44983649685,-0.14749996041121088,-0.14749994768566535,0.002,-7.916894890660349e-08,313483.84574643435,-0.1474999081011909,-0.14749975746927493,0.002,-7.9160223923382e-08,313582.22483242134,-0.14749971788916297,-0.14749929735048295,0.002,-7.915140224039947e-08,313680.58696267765,-0.14749925777478182,-0.14749854981497973,0.002,-7.914248400716171e-08,313778.93200684374,-0.14749851024373772,-0.14749756869503136,0.002,-7.913347018942164e-08,313877.25983986666,-0.14749752912829628,-0.14749637704743776,0.002,-7.912436399899016e-08,313975.5703522146,-0.14749633748525576,-0.1474949607360604,0.002,-7.911517403145847e-08,314073.8634734281,-0.14749492117847338,-0.14749328007579743,0.002,-7.910592050174311e-08,314172.1392208026,-0.1474932405228372,-0.1474907442613579,0.002,-7.909664646954335e-08,314270.39779109915,-0.14749070471303466,-0.14748788071090216,0.002
1526,-7.905698083398459e-08,313377.5320787673,-0.14759996047150908,-0.14759994768566534,0.002,-7.904836531494805e-08,313475.9288515437,-0.1475999081614827,-0.14759975746927495,0.002,-7.903965334816762e-08,313574.308810029,-0.1475997179494483,-0.1475992973504829,0.002,-7.903084482587138e-08,313672.6718224536,-0.1475992578350605,-0.14759854981497972,0.002,-7.90219398937101e-08,313771.017758443,-0.14759851030400978,-0.14759756869503135,0.002,-7.901293950212712e-08,313869.3464928477,-0.1475975291885616,-0.14759637704743775,0.002,-7.900384681240252e-08,313967.6579158147,-0.14759633754551435,-0.14759496073606038,0.002,-7.89946702978254e-08,314065.951956025,-0.14759492123872522,-0.14759328007579742,0.002,-7.89854299032508e-08,314164.2286287524,-0.14759324058308246,-0.14759074426135788,0.002,-7.897616812842027e-08,314262.4881264522,-0.14759070477327382,-0.14758788071090215,0.002
1527,-7.893627545911881e-08,313369.6263806839,-0.14769996053186177,-0.14769994768566533,0.002,-7.892767282085554e-08,313468.0240150122,-0.1476999082218289,-0.1476997574692749,0.002,-7.891897388265202e-08,313566.4048446942,-0.14769971800978798,-0.1476992973504829,0.002,-7.891017853397937e-08,313664.768737971,-0.14769925789539362,-0.1476985498149797,0.002,-7.89012869167986e-08,313763.11556445365,-0.14769851036433626,-0.14769756869503134,0.002,-7.889229996420038e-08,313861.4451988975,-0.14769752924888135,-0.14769637704743777,0.002,-7.888322078740613e-08,313959.7575311335,-0.14769633760582737,-0.14769496073606037,0.002,-7.887405774497023e-08,314058.0524889952,-0.1476949212990315,-0.14769328007579743,0.002,-7.886483050942343e-08,314156.3300857621,-0.14769324064338218,-0.14769074426135786,0.002,-7.885558102919318e-08,314254.59050963935,-0.14769070483356736,-0.14768788071090216,0.002
1528,-7.881546130868669e-08,313361.732753138,-0.14779996059226883,-0.14779994768566532,0.002,-7.880687156516656e-08,313460.1312477301,-0.14779990828222953,-0.1477997574692749,0.002,-7.879818566608306e-08,313558.5129473059,-0.14779971807018208,-0.1477992973504829,0.002,-7.878940350375201e-08,313656.8777201176,-0.14779925795578114,-0.1477985498149797,0.002,-7.878052521263311e-08,313755.22543576197,-0.1477985104247171,-0.14779756869503133,0.002,-7.87715517112433e-08,313853.5559689011,-0.14779752930925547,-0.14779637704743775,0.002,-7.876248606537998e-08,313951.86920905474,-0.1477963376661947,-0.14779496073606035,0.002,-7.875333651084517e-08,314050.1650832207,-0.1477949213593921,-0.1477932800757974,0.002,-7.874412245637942e-08,314148.44360271114,-0.14779324070373617,-0.14779074426135785,0.002,-7.873488530806795e-08,314246.70495153643,-0.1477907048939152,-0.14778788071090215,0.002
1529,-7.869453852180456e-08,313353.85120700713,-0.14789996065273023,-0.14789994768566528,0.002,-7.868596168406516e-08,313452.2505605736,-0.14789990834268443,-0.1478997574692749,0.002,-7.867728883748937e-08,313550.6331287393,-0.14789971813063046,-0.14789929735048288,0.002,-7.866851987374546e-08,313648.99877976725,-0.14789925801622295,-0.14789854981497969,0.002,-7.865965492207621e-08,313747.3473832407,-0.14789851048515223,-0.14789756869503132,0.002,-7.865069488411835e-08,313845.67881372996,-0.14789752936968387,-0.14789637704743772,0.002,-7.864164278082759e-08,313943.9929604482,-0.14789633772661634,-0.14789496073606034,0.002,-7.863250673282026e-08,314042.2897495696,-0.14789492141980698,-0.14789328007579738,0.002,-7.86233058839484e-08,314140.5691904655,-0.14789324076414445,-0.14789074426135784,0.002,-7.861408110299679e-08,314238.8314630056,-0.1478907049543173,-0.14788788071090211,0.002
1530,-7.857350723702844e-08,313345.98175315495,-0.14799996071324586,-0.14799994768566527,0.002,-7.85649433167332e-08,313444.3819644052,-0.1479999084031936,-0.14799975746927488,0.002,-7.855628353484506e-08,313542.76539985556,-0.1479997181911331,-0.1479992973504829,0.002,-7.854752778076951e-08,313641.1319277799,-0.14799925807671901,-0.14799854981497967,0.002,-7.85386761813338e-08,313739.4814177485,-0.1479985105456416,-0.1479975686950313,0.002,-7.85297296219419e-08,313837.81374424155,-0.1479975294301665,-0.14799637704743773,0.002,-7.852069107584105e-08,313936.1287961701,-0.1479963377870922,-0.14799496073606033,0.002,-7.851156855001181e-08,314034.4264988963,-0.14799492148027607,-0.14799328007579737,0.002,-7.850238092941299e-08,314132.7068598771,-0.1479932408246069,-0.14799074426135783,0.002,-7.84931685525139e-08,314230.9700548953,-0.14799070501477354,-0.1479878807109021,0.002
1531,-7.845236759280538e-08,313338.12440243125,-0.14809996077381565,-0.14809994768566526,0.002,-7.844381660222143e-08,313436.5254700735,-0.14809990846375695,-0.14809975746927487,0.002,-7.843516989668432e-08,313534.9097715021,-0.1480997182516899,-0.14809929735048286,0.002,-7.842642736618161e-08,313633.2771750018,-0.14809925813726918,-0.14809854981497966,0.002,-7.84175891312684e-08,313731.62755013036,-0.1480985106061851,-0.1480975686950313,0.002,-7.8408656062084e-08,313829.96077127935,-0.14809752949070326,-0.1480963770474377,0.002,-7.839963108821991e-08,313928.27672706253,-0.14809633784762216,-0.14809496073606032,0.002,-7.839052210095408e-08,314026.5753420413,-0.14809492154079928,-0.14809328007579736,0.002,-7.838134773191132e-08,314124.85662178416,-0.1480932408851235,-0.14809074426135782,0.002,-7.837214779515353e-08,314223.1207380401,-0.14809070507528393,-0.1480878807109021,0.002
1532,-7.833111972838243e-08,313330.27916567196,-0.1481999608344396,-0.14819994768566527,0.002,-7.832258167968976e-08,313428.6810884133,-0.14819990852437442,-0.14819975746927486,0.002,-7.831394806328762e-08,313527.0662545124,-0.14819971831230083,-0.14819929735048287,0.002,-7.830521876692221e-08,313625.4345322652,-0.1481992581978735,-0.14819854981497965,0.002,-7.829639390925012e-08,313723.78579121723,-0.1481985106667827,-0.14819756869503128,0.002,-7.828747434366098e-08,313822.11990567314,-0.14819752955129412,-0.14819637704743768,0.002,-7.82784629560688e-08,313920.4367639537,-0.14819633790820622,-0.1481949607360603,0.002,-7.826936752476333e-08,314018.7362898312,-0.14819492160137654,-0.14819328007579738,0.002,-7.826020642999938e-08,314117.01848701097,-0.14819324094569417,-0.1481907442613578,0.002,-7.825101896770367e-08,314215.28352326056,-0.14819070513584834,-0.14818788071090208,0.002
1533,-7.820976378395292e-08,313322.4460536991,-0.14829996089511754,-0.14829994768566523,0.002,-7.820123868758552e-08,313420.8488302453,-0.14829990858504588,-0.14829975746927485,0.002,-7.819261817260715e-08,313519.2348597061,-0.14829971837296577,-0.14829929735048283,0.002,-7.818390212484397e-08,313617.6040103885,-0.14829925825853177,-0.14829854981497964,0.002,-7.817509065672359e-08,313715.9561518263,-0.1482985107274343,-0.14829756869503127,0.002,-7.816618460753537e-08,313814.2911582388,-0.14829752961193898,-0.14829637704743767,0.002,-7.815718681783485e-08,313912.6089176581,-0.14829633796884426,-0.1482949607360603,0.002,-7.814810495997384e-08,314010.90935307875,-0.1482949216620078,-0.14829328007579734,0.002,-7.813895716270661e-08,314109.19246636797,-0.14829324100631877,-0.1482907442613578,0.002,-7.812978221044481e-08,314207.4584213638,-0.1482907051964667,-0.14828788071090207,0.002
1534,-7.808829989632662e-08,313314.6250773207,-0.14839996095584948,-0.14839994768566522,0.002,-7.807978776690156e-08,313413.02870637656,-0.14839990864577135,-0.14839975746927483,0.002,-7.807118036375918e-08,313511.4155978888,-0.14839971843368466,-0.14839929735048282,0.002,-7.806247757572285e-08,313609.785620176,-0.14839925831924403,-0.14839854981497963,0.002,-7.805367950931262e-08,313708.13864276063,-0.14839851078813987,-0.14839756869503123,0.002,-7.804478698930938e-08,313806.474539778,-0.14839752967263775,-0.14839637704743766,0.002,-7.80358028144024e-08,313904.7931989763,-0.14839633802953625,-0.1483949607360603,0.002,-7.802673454570189e-08,314003.09454258275,-0.14839492172269303,-0.14839328007579733,0.002,-7.801760006695127e-08,314101.3785706517,-0.1483932410669973,-0.1483907442613578,0.002,-7.800843766132906e-08,314199.64544314274,-0.14839070525713896,-0.14838788071090206,0.002
1535,-7.796672820520193e-08,313306.8162473311,-0.14849996101663532,-0.1484999476856652,0.002,-7.795822905317486e-08,313405.22072759987,-0.1484999087065507,-0.14849975746927482,0.002,-7.794963477586003e-08,313503.60847985244,-0.14849971849445742,-0.1484992973504828,0.002,-7.794094525975247e-08,313601.9793724184,-0.14849925838001019,-0.14849854981497962,0.002,-7.793216060787977e-08,313700.3332748097,-0.1484985108488993,-0.14849756869503125,0.002,-7.792328162935005e-08,313798.6700610791,-0.14849752973339045,-0.14849637704743765,0.002,-7.791431108255945e-08,313896.9896186949,-0.14849633809028212,-0.14849496073606028,0.002,-7.790525641873553e-08,313995.2918691282,-0.14849492178343207,-0.14849328007579732,0.002,-7.789613528292699e-08,314093.576810645,-0.14849324112772969,-0.14849074426135778,0.002,-7.788698545714448e-08,314191.8445993766,-0.14849070531786504,-0.14848788071090208,0.002
1536,-7.784504885085931e-08,313299.0195745106,-0.14859996107747497,-0.1485999476856652,0.002,-7.783656268787179e-08,313397.42490469455,-0.14859990876738385,-0.1485997574692748,0.002,-7.782798154686186e-08,313495.81351637485,-0.14859971855528403,-0.1485992973504828,0.002,-7.781930531432461e-08,313594.18527789245,-0.14859925844083013,-0.1485985498149796,0.002,-7.781053408863097e-08,313692.5400587489,-0.14859851090971257,-0.14859756869503124,0.002,-7.780166866606176e-08,313790.87773291615,-0.1485975297941969,-0.14859637704743764,0.002,-7.779271176025811e-08,313889.1981875866,-0.14859633815108175,-0.14859496073606027,0.002,-7.7783670718191e-08,313987.5013434863,-0.1485949218442249,-0.1485932800757973,0.002,-7.777456294744351e-08,314085.7871971167,-0.14859324118851583,-0.14859074426135777,0.002,-7.776542573584319e-08,314184.0559008309,-0.1485907053786449,-0.14858788071090204,0.002
1537,-7.772326196545173e-08,313291.2350696255,-0.14869996113836842,-0.14869994768566522,0.002,-7.771478880256319e-08,313389.64124842576,-0.1486999088282708,-0.1486997574692748,0.002,-7.770622081122436e-08,313488.03071822016,-0.1486997186161644,-0.14869929735048282,0.002,-7.769755787508465e-08,313586.403347361,-0.14869925850170387,-0.14869854981497962,0.002,-7.768880008953992e-08,313684.75900534005,-0.14869851097057957,-0.14869756869503123,0.002,-7.76799482351549e-08,313783.09756604955,-0.1486975298550571,-0.14869637704743763,0.002,-7.767100498370437e-08,313881.4189164106,-0.14869633821193515,-0.14869496073606026,0.002,-7.766197758202051e-08,313979.7229764145,-0.14869492190507147,-0.1486932800757973,0.002,-7.765288319496049e-08,314078.00974082196,-0.1486932412493557,-0.14869074426135778,0.002,-7.764375863307058e-08,314176.2793582573,-0.14869070543947846,-0.14868788071090205,0.002
1538,-7.760136768975546e-08,313283.46274342894,-0.14879996119931554,-0.14879994768566518,0.002,-7.759290754209989e-08,313381.8697695455,-0.1487999088892114,-0.1487997574692748,0.002,-7.758435271213838e-08,313480.26009613904,-0.14879971867709843,-0.14879929735048278,0.002,-7.757570308397311e-08,313578.6335915735,-0.14879925856263124,-0.14879854981497959,0.002,-7.756695874963673e-08,313676.9901253311,-0.1487985110315002,-0.14879756869503122,0.002,-7.755812047630626e-08,313775.32957122603,-0.14879752991597098,-0.14879637704743762,0.002,-7.754919089434281e-08,313873.6518159122,-0.14879633827284217,-0.14879496073606024,0.002,-7.754017714642997e-08,313971.9567786563,-0.14879492196597166,-0.14879328007579729,0.002,-7.75310961680867e-08,314070.24445250246,-0.1487932413102492,-0.14879074426135777,0.002,-7.752198428787834e-08,314168.514982394,-0.14879070550036563,-0.14878788071090202,0.002
1539,-7.747936616769425e-08,313275.70260665996,-0.14889996126031632,-0.1488999476856652,0.002,-7.747091904400282e-08,313374.1104787913,-0.14889990895020566,-0.14889975746927478,0.002,-7.746237738639193e-08,313472.5016608678,-0.14889971873808608,-0.14889929735048277,0.002,-7.745374107907137e-08,313570.8760212651,-0.14889925862361222,-0.14889854981497957,0.002,-7.744501020874907e-08,313669.23342945613,-0.14889851109247448,-0.1488975686950312,0.002,-7.743618552921418e-08,313767.5737591784,-0.14889752997693845,-0.1488963770474376,0.002,-7.742726963070766e-08,313865.8968968228,-0.14889633833380278,-0.14889496073606023,0.002,-7.741826955402815e-08,313964.20276094164,-0.14889492202692545,-0.1488932800757973,0.002,-7.740920200537789e-08,314062.49134288565,-0.1488932413711963,-0.14889074426135773,0.002,-7.740010284000802e-08,314160.7627839652,-0.14889070556130632,-0.148887880710902,0.002
1540,-7.735725752948112e-08,313267.9546700432,-0.14899996132137058,-0.14899994768566516,0.002,-7.73488234425595e-08,313366.3633868869,-0.14899990901125343,-0.14899975746927477,0.002,-7.73402949713551e-08,313464.7554231292,-0.1489997187991273,-0.14899929735048276,0.002,-7.733167199649926e-08,313563.1306471572,-0.14899925868464675,-0.14899854981497956,0.002,-7.732295460241461e-08,313661.48892843525,-0.14899851115350227,-0.1489975686950312,0.002,-7.731414352833839e-08,313759.8301406255,-0.14899753003795943,-0.1489963770474376,0.002,-7.730524132725862e-08,313858.1541698597,-0.14899633839481694,-0.14899496073606022,0.002,-7.72962549375285e-08,313956.46093398624,-0.14899492208793275,-0.14899328007579726,0.002,-7.728720083946159e-08,314054.7504226851,-0.14899324143219683,-0.14899074426135775,0.002,-7.727811442281947e-08,314153.0227736812,-0.14899070562230055,-0.14898788071090202,0.002
