,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.008160089447652473,0.008160089447648004,0.008160089447646868,0.008160089447647524,0.008160089447647872,0.008160089447650417,0.00816008944764582,0.008160089447646823,0.008160089447651507,0.008160089447645607,0.008160089447647904,0.008160089447653082,0.008160089447647258,0.008160089447647473,0.008160089447649071,0.008160089447649701,0.008160089447651857,0.00816008944765179,0.008160089447646825,0.008160089447646096,0.008160089447649456,0.008160089447645595,0.008160089447646731,0.008160089447651363,0.008160089447646972,0.008160089447644146,0.008160089447651278,0.008160089447649049,0.00816008944764775,0.008160089447649475,0.008160089447645034,0.008160089447647435,0.008160089447650894,0.008160089447647312,0.008160089447647519,0.008160089447649477
1,0.008060469977843316,0.008060469977838835,0.00806046997783769,0.008060469977838353,0.008060469977838698,0.008060469977841263,0.008060469977836639,0.008060469977837655,0.008060469977842358,0.008060469977836418,0.008060469977838743,0.008060469977843931,0.008060469977838082,0.008060469977838299,0.008060469977839902,0.008060469977840526,0.008060469977842691,0.008060469977842636,0.008060469977837655,0.008060469977836913,0.008060469977840299,0.00806046997783641,0.008060469977837565,0.008060469977842207,0.008060469977837817,0.008060469977834953,0.008060469977842141,0.008060469977839883,0.008060469977838568,0.008060469977840327,0.008060469977835844,0.008060469977838276,0.008060469977841735,0.008060469977838134,0.008060469977838344,0.008060469977840313
2,0.007960850508034158,0.007960850508029667,0.00796085050802851,0.007960850508029185,0.007960850508029521,0.007960850508032111,0.007960850508027459,0.007960850508028488,0.007960850508033218,0.00796085050802723,0.007960850508029586,0.007960850508034783,0.007960850508028907,0.007960850508029128,0.007960850508030736,0.007960850508031352,0.007960850508033527,0.00796085050803348,0.007960850508028486,0.007960850508027736,0.007960850508031145,0.007960850508027232,0.007960850508028396,0.007960850508033048,0.007960850508028661,0.00796085050802576,0.007960850508033001,0.007960850508030717,0.007960850508029384,0.007960850508031176,0.007960850508026654,0.007960850508029117,0.007960850508032576,0.00796085050802896,0.007960850508029171,0.007960850508031145
3,0.007861231038225,0.0078612310382205,0.007861231038219332,0.007861231038220012,0.00786123103822035,0.007861231038222961,0.007861231038218279,0.00786123103821932,0.007861231038224075,0.007861231038218038,0.007861231038220425,0.007861231038225636,0.007861231038219731,0.007861231038219953,0.007861231038221566,0.007861231038222179,0.007861231038224363,0.007861231038224326,0.007861231038219315,0.007861231038218557,0.00786123103822199,0.007861231038218048,0.00786123103821923,0.00786123103822389,0.007861231038219505,0.007861231038216567,0.007861231038223867,0.00786123103822155,0.007861231038220203,0.007861231038222028,0.007861231038217464,0.007861231038219962,0.007861231038223419,0.007861231038219783,0.007861231038219998,0.00786123103822198
4,0.007761611568415844,0.007761611568411333,0.007761611568410152,0.0077616115684108426,0.007761611568411175,0.007761611568413809,0.007761611568409097,0.007761611568410153,0.00776161156841493,0.00776161156840885,0.007761611568411266,0.007761611568416486,0.007761611568410555,0.007761611568410783,0.007761611568412399,0.007761611568413005,0.007761611568415196,0.007761611568415172,0.007761611568410146,0.007761611568409377,0.007761611568412835,0.007761611568408867,0.007761611568410063,0.007761611568414736,0.00776161156841035,0.007761611568407374,0.00776161156841473,0.007761611568412384,0.007761611568411018,0.007761611568412877,0.007761611568408272,0.007761611568410804,0.007761611568414262,0.007761611568410609,0.007761611568410825,0.007761611568412813
5,0.007661992098606685,0.007661992098602162,0.007661992098600973,0.007661992098601671,0.007661992098601999,0.007661992098604655,0.007661992098599915,0.007661992098600983,0.007661992098605787,0.007661992098599659,0.007661992098602108,0.007661992098607336,0.007661992098601377,0.007661992098601608,0.00766199209860323,0.0076619920986038285,0.00766199209860603,0.007661992098606015,0.007661992098600976,0.007661992098600196,0.0076619920986036785,0.007661992098599683,0.007661992098600894,0.007661992098605577,0.007661992098601193,0.007661992098598178,0.007661992098605591,0.007661992098603217,0.0076619920986018344,0.007661992098603728,0.0076619920985990814,0.007661992098601642,0.007661992098605103,0.007661992098601431,0.00766199209860165,0.0076619920986036455
6,0.007562372628797528,0.0075623726287929955,0.007562372628791795,0.007562372628792502,0.0075623726287928255,0.007562372628795503,0.007562372628790735,0.007562372628791816,0.007562372628796644,0.007562372628790469,0.007562372628792949,0.007562372628798189,0.007562372628792202,0.007562372628792435,0.0075623726287940615,0.007562372628794656,0.007562372628796864,0.007562372628796861,0.007562372628791807,0.007562372628791019,0.0075623726287945255,0.007562372628790501,0.007562372628791728,0.007562372628796421,0.007562372628792039,0.007562372628788986,0.0075623726287964545,0.007562372628794053,0.007562372628792651,0.0075623726287945775,0.00756237262878989,0.007562372628792486,0.0075623726287959445,0.007562372628792255,0.0075623726287924785,0.007562372628794481
7,0.007462753158988372,0.007462753158983827,0.007462753158982617,0.007462753158983331,0.007462753158983652,0.007462753158986352,0.007462753158981553,0.007462753158982648,0.007462753158987499,0.00746275315898128,0.00746275315898379,0.007462753158989038,0.007462753158983026,0.007462753158983263,0.007462753158984895,0.007462753158985483,0.0074627531589877005,0.007462753158987707,0.007462753158982637,0.007462753158981839,0.007462753158985369,0.007462753158981319,0.007462753158982562,0.007462753158987263,0.007462753158982883,0.007462753158979793,0.007462753158987318,0.007462753158984886,0.007462753158983471,0.007462753158985428,0.007462753158980701,0.007462753158983327,0.0074627531589867855,0.007462753158983079,0.007462753158983306,0.007462753158985313
8,0.007363133689179212,0.0073631336891746575,0.007363133689173437,0.007363133689174161,0.007363133689174476,0.007363133689177197,0.007363133689172371,0.0073631336891734804,0.007363133689178355,0.007363133689172088,0.007363133689174629,0.007363133689179889,0.00736313368917385,0.007363133689174089,0.007363133689175725,0.007363133689176308,0.007363133689178534,0.007363133689178551,0.007363133689173466,0.007363133689172658,0.0073631336891762135,0.007363133689172137,0.007363133689173394,0.007363133689178104,0.007363133689173726,0.0073631336891706,0.007363133689178181,0.007363133689175721,0.007363133689174287,0.007363133689176278,0.007363133689171509,0.0073631336891741665,0.007363133689177626,0.007363133689173904,0.007363133689174132,0.007363133689176144
9,0.0072635142193700555,0.007263514219365493,0.007263514219364258,0.007263514219364992,0.007263514219365301,0.007263514219368046,0.00726351421936319,0.007263514219364313,0.007263514219369213,0.007263514219362899,0.007263514219365472,0.007263514219370741,0.007263514219364675,0.007263514219364915,0.007263514219366556,0.007263514219367133,0.0072635142193693695,0.007263514219369397,0.007263514219364296,0.007263514219363479,0.007263514219367058,0.007263514219362955,0.007263514219364228,0.007263514219368948,0.007263514219364572,0.007263514219361405,0.007263514219369044,0.007263514219366555,0.007263514219365104,0.007263514219367128,0.007263514219362319,0.007263514219365011,0.007263514219368469,0.007263514219364727,0.007263514219364958,0.00726351421936698
10,0.0071638947495608965,0.007163894749556321,0.007163894749555078,0.007163894749555821,0.007163894749556125,0.007163894749558893,0.007163894749554009,0.007163894749555145,0.0071638947495600664,0.007163894749553709,0.007163894749556311,0.007163894749561591,0.007163894749555497,0.007163894749555742,0.007163894749557387,0.007163894749557959,0.007163894749560201,0.007163894749560242,0.007163894749555127,0.007163894749554297,0.007163894749557901,0.007163894749553772,0.007163894749555059,0.007163894749559791,0.007163894749555414,0.007163894749552211,0.007163894749559905,0.007163894749557389,0.007163894749555919,0.007163894749557978,0.007163894749553127,0.007163894749555852,0.007163894749559309,0.007163894749555551,0.007163894749555785,0.007163894749557813
11,0.00706427527975174,0.0070642752797471535,0.0070642752797459,0.007064275279746651,0.007064275279746951,0.007064275279749741,0.007064275279744827,0.007064275279745977,0.007064275279750924,0.00706427527974452,0.007064275279747152,0.007064275279752441,0.007064275279746322,0.007064275279746569,0.0070642752797482194,0.007064275279748786,0.0070642752797510375,0.007064275279751086,0.007064275279745958,0.007064275279745119,0.007064275279748748,0.007064275279744592,0.007064275279745894,0.007064275279750634,0.007064275279746258,0.007064275279743019,0.007064275279750768,0.007064275279748224,0.007064275279746735,0.007064275279748829,0.007064275279743936,0.007064275279746692,0.007064275279750149,0.007064275279746375,0.007064275279746611,0.007064275279748646
12,0.006964655809942583,0.0069646558099379875,0.006964655809936722,0.006964655809937481,0.006964655809937778,0.006964655809940588,0.0069646558099356465,0.006964655809936808,0.006964655809941781,0.00696465580993533,0.006964655809937993,0.006964655809943295,0.006964655809937145,0.006964655809937398,0.006964655809939053,0.006964655809939613,0.006964655809941873,0.0069646558099419305,0.006964655809936788,0.006964655809935941,0.006964655809939592,0.006964655809935408,0.006964655809936727,0.006964655809941476,0.006964655809937104,0.006964655809933824,0.006964655809941632,0.006964655809939057,0.006964655809937554,0.00696465580993968,0.006964655809934748,0.006964655809937534,0.006964655809940991,0.0069646558099372,0.006964655809937441,0.00696465580993948
13,0.006865036340133424,0.006865036340128816,0.006865036340127541,0.006865036340128311,0.006865036340128602,0.006865036340131437,0.006865036340126465,0.006865036340127642,0.006865036340132636,0.006865036340126139,0.006865036340128833,0.0068650363401341445,0.006865036340127968,0.006865036340128221,0.006865036340129882,0.006865036340130436,0.006865036340132705,0.0068650363401327776,0.006865036340127617,0.006865036340126761,0.0068650363401304365,0.006865036340126225,0.0068650363401275595,0.006865036340132317,0.006865036340127947,0.006865036340124632,0.006865036340132495,0.006865036340129891,0.006865036340128369,0.006865036340130528,0.006865036340125555,0.006865036340128375,0.006865036340131831,0.006865036340128024,0.006865036340128265,0.006865036340130312
14,0.0067654168703242664,0.00676541687031965,0.006765416870318362,0.0067654168703191395,0.006765416870319427,0.006765416870322284,0.006765416870317284,0.006765416870318473,0.006765416870323494,0.00676541687031695,0.0067654168703196755,0.006765416870324995,0.0067654168703187925,0.00676541687031905,0.006765416870320716,0.006765416870321264,0.006765416870323541,0.006765416870323621,0.006765416870318447,0.0067654168703175825,0.00676541687032128,0.006765416870317043,0.006765416870318393,0.006765416870323161,0.006765416870318792,0.006765416870315438,0.0067654168703233574,0.006765416870320726,0.006765416870319187,0.006765416870321381,0.0067654168703163665,0.006765416870319217,0.006765416870322674,0.006765416870318849,0.006765416870319093,0.006765416870321148
15,0.006665797400515109,0.006665797400510483,0.006665797400509184,0.00666579740050997,0.006665797400510253,0.006665797400513131,0.006665797400508101,0.006665797400509305,0.0066657974005143485,0.006665797400507758,0.006665797400510515,0.006665797400515847,0.006665797400509616,0.006665797400509877,0.006665797400511546,0.006665797400512088,0.0066657974005143745,0.006665797400514466,0.006665797400509278,0.006665797400508402,0.006665797400512126,0.006665797400507861,0.006665797400509225,0.006665797400514004,0.006665797400509635,0.006665797400506244,0.006665797400514219,0.006665797400511558,0.006665797400510002,0.006665797400512229,0.006665797400507174,0.006665797400510057,0.006665797400513514,0.00666579740050967,0.006665797400509918,0.006665797400511979
